article,num affs,Text analysis/mining,Digital heritage and multimedia,Textual scholarship,Data preservation and  digital curation,DH discipline,NLP,Other,year
10.1353_dph.2018.0004,1,0.0113700639922169,0.0037900209426879,0.97157484292984,0.0056850315304472,0.0018950112862512,0.0018950105877593,0.0037900216411799,2018
10.1353_dph.2018.0005,1,0.9530917609808964,0.0020205706823615997,0.0010102861560881,0.0398362493142484,0.0010102853411808,0.0010102855740115,0.0020205713808536,2018
10.1353_dph.2019.0000,1,0.0072223005117845,0.0024074333487078,0.0012037168489769,0.5511069905478507,0.0012037167325615,0.0012037167325615,0.4356521675363182,2018
10.1353_dph.2019.0001,1,0.47331394418142714,0.0022344148019327,0.0920350030064582,0.42794777499511816,0.0011172076920047,0.0011172076920047,0.0022344153840094,2018
10.1353_dph.2019.0002,1,0.826417809235863,0.0022813342511653,0.0011406677076593,0.1655975842149927,0.0011406682897359,0.0011406673584133,0.0022813347168266,2018
10.1353_dph.2019.0003,1,0.7976913518505169,0.002661922480911,0.1903300136327743,0.0039928853511809,0.0013309611240401,0.0013309608912095,0.0026619223644956,2018
10.1353_dph.2019.0007,1,0.0066995385568585,0.0022331795189528,0.0011165895266458,0.0033497691620139997,0.0011165897594764,0.0011165895266458,0.9843677440658211,2018
10.1353_dph.2019.0008,1,0.989398092846386,0.0021203877404331,0.0010601937538012,0.003180581377819,0.0010601941030472,0.0010601939866319,0.0021203880896791,2018
10.1353_dph.2019.0009,1,0.0061506807105613,0.0020502266706898,0.0010251135099679,0.0030753397149963,0.0010251138592138,0.0010251137427985,0.9856484262272716,2018
10.1353_dph.2019.0010,1,0.007815197808667799,0.0026050658198073003,0.0013025333173573,0.0039075990207493,0.0013025329681113,0.001302532851696,0.9817645476432517,2018
10.1353_dph.2019.0012,1,0.012948454124852701,0.0043161509092896,0.0021580762695521,0.0064742262475190005,0.0021580767352133,0.9676288962364196,0.0043161530047653995,2019
10.1353_dph.2019.0013,1,0.3101150870788839,0.0010428145178592,0.0005214073462411,0.0015642213984391,0.0005214072880335,0.0005214073462411,0.6857136345352045,2019
10.1353_dph.2019.0014,2,0.7378137747291473,0.0016040105838327,0.0008020054083317,0.0024060155265031,0.0008020050590857,0.0008020051755011,0.2557701717596501,2019
10.1353_dph.2019.0014,2,0.7378137747291473,0.0016040105838327,0.0008020054083317,0.0024060155265031,0.0008020050590857,0.0008020051755011,0.2557701717596501,2019
10.1353_dph.2019.0015,1,0.0065841370960695,0.0021947154309599,0.0010973563184961,0.9857343530748038,0.0010973575990647,0.0010973560856655,0.0021947124041615997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0016,12,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997,2019
10.1353_dph.2019.0017,1,0.9932655052980405,0.0013468964025377,0.0006734482594765,0.0020203446038066,0.0006734487251378,0.0006734482594765,0.0013468964607454,2019
10.1353_dph.2019.0018,1,0.006172337452880901,0.3050347040407359,0.2300485372543335,0.0030861687846479996,0.0010287228506058,0.3369497954845428,0.1176797362277284,2019
10.1353_dph.2019.0022,1,0.9908011473598888,0.0018397771054877998,0.0009198884363286,0.0027596654254011003,0.0009198885527439,0.0009198886691592,0.0018397775711491,2019
10.1353_dph.2019.0023,2,0.6689443925861267,0.0024074930697678,0.0012037471169605,0.1667390937218442,0.0012037465348839,0.0012037466512992,0.1582978230435401,2019
10.1353_dph.2019.0023,2,0.6689443925861267,0.0024074930697678,0.0012037471169605,0.1667390937218442,0.0012037465348839,0.0012037466512992,0.1582978230435401,2019
10.1353_dph.2019.0024,2,0.9886287177214397,0.0022742639994247,0.0011371322907507,0.0034113962901754,0.0011371318250894,0.0011371319415047,0.0022742642322554,2019
10.1353_dph.2019.0024,2,0.9886287177214397,0.0022742639994247,0.0011371322907507,0.0034113962901754,0.0011371318250894,0.0011371319415047,0.0022742642322554,2019
10.1353_dph.2019.0025,2,0.7269666874199172,0.2670017033815383,0.0007539530051872,0.0022618584334848,0.0007539528887718,0.0007539527141489,0.0015079054865053,2019
10.1353_dph.2019.0025,2,0.7269666874199172,0.2670017033815383,0.0007539530051872,0.0022618584334848,0.0007539528887718,0.0007539527141489,0.0015079054865053,2019
10.1353_dph.2020.0001,1,0.006150254281237301,0.0020500851096583996,0.0010250423802062,0.0030751274898647004,0.0010250431951135,0.0010250423802062,0.9856494282139464,2020
10.1353_dph.2020.0002,1,0.0053639010875483,0.0017879670485853,0.000893983640708,0.9883782331598923,0.0008939837571233,0.000893983640708,0.0017879676306619,2020
10.1353_dph.2020.0003,1,0.9928920759120953,0.0014215902192518,0.0007107954588718,0.0021323853870853,0.0007107952842488,0.0007107952260412,0.0014215915580279002,2020
10.1353_dph.2020.0004,1,0.0039534059469585,0.0013178020599297,0.9901164770126344,0.0019767035846598004,0.0006589010590687,0.000658901000861,0.0013178022345527,2020
10.16995_dm.10,1,0.0043643555254673,0.4243123008636756,0.5662316083908081,0.0021821778500451003,0.0007273926748894,0.0007273926748894,0.0014547851751558001,2006
10.16995_dm.11,1,0.0051406515995037,0.0017135507659985,0.4548061788082123,0.5349124439526349,0.0008567754412069,0.0008567753247916,0.0017135505331679,2006
10.16995_dm.15,1,0.9877354349009689,0.0024529161164536,0.0012264578836038,0.0036793737672268,0.0012264576507732,0.0012264580000191,0.0024529154179616,2007
10.16995_dm.16,1,0.3597686117864213,0.0018666919204405,0.3365505337715149,0.298080765409395,0.0009333456982858,0.0009333455818705,0.0018666917458176001,2008
10.16995_dm.19,1,0.9869759600842369,0.0026048164581879,0.001302408054471,0.0039072248619049,0.0013024082873016,0.001302407705225,0.0026048159925266,2008
10.16995_dm.20,1,0.0037154271267349995,0.0012384759611449,0.1687736511230468,0.0018577139126135,0.2057598978281021,0.6174163818359375,0.0012384760193526,2008
10.16995_dm.25,4,0.7929112359415738,0.20146590570220718,0.0007028588443063,0.0021085767075418,0.0007028587860986,0.0007028589607216,0.0014057175721972,2011
10.16995_dm.25,4,0.7929112359415738,0.20146590570220718,0.0007028588443063,0.0021085767075418,0.0007028587860986,0.0007028589607216,0.0014057175721972,2011
10.16995_dm.25,4,0.7929112359415738,0.20146590570220718,0.0007028588443063,0.0021085767075418,0.0007028587860986,0.0007028589607216,0.0014057175721972,2011
10.16995_dm.25,4,0.7929112359415738,0.20146590570220718,0.0007028588443063,0.0021085767075418,0.0007028587860986,0.0007028589607216,0.0014057175721972,2011
10.16995_dm.26,1,0.0054366746335288004,0.5191729692160152,0.0009061127784661,0.0027184360660611,0.4690474569797516,0.0009061123128049,0.0018122246838174001,2011
10.16995_dm.3,2,0.493001053255284,0.00048667576629659996,0.3485517799854278,0.0007300136203410999,0.1565004289150238,0.0002433378540445,0.0004866757662966,2005
10.16995_dm.3,2,0.493001053255284,0.00048667576629659996,0.3485517799854278,0.0007300136203410999,0.1565004289150238,0.0002433378540445,0.0004866757662966,2005
10.16995_dm.35,1,0.007980819209478499,0.00266027264297,0.9800479412078856,0.003990408964454999,0.0013301364379003,0.0013301365543156,0.0026602728758006,2012
10.16995_dm.36,1,0.004413561255205,0.0014711872790939,0.0007355937850661,0.9904372819582932,0.0007355937850661,0.0007355934940278,0.0014711872790939,2012
10.16995_dm.37,2,0.0073555080452932,0.370592892053537,0.613470196723938,0.0036777560599147,0.0012259184150025,0.0012259180657565,0.0024518360150976998,2012
10.16995_dm.37,2,0.0073555080452932,0.370592892053537,0.613470196723938,0.0036777560599147,0.0012259184150025,0.0012259180657565,0.0024518360150976998,2012
10.16995_dm.38,2,0.0022195423662194,0.0007398473389911,0.9944511651992798,0.0011097711103501,0.0003699237131513,0.0003699237131513,0.000739847193472,2012
10.16995_dm.38,2,0.0022195423662194,0.0007398473389911,0.9944511651992798,0.0011097711103501,0.0003699237131513,0.0003699237131513,0.000739847193472,2012
10.16995_dm.39,1,0.20403119135880812,0.001738229766488,0.7881467938423157,0.0026073447079395,0.000869115057867,0.0008691145922057,0.0017382293008267,2012
10.16995_dm.4,2,0.9895706939278168,0.0020858596544712,0.0010429299436509,0.0031287890160455,0.0010429298272356,0.0010429298272356,0.0020858594216405,2005
10.16995_dm.4,2,0.9895706939278168,0.0020858596544712,0.0010429299436509,0.0031287890160455,0.0010429298272356,0.0010429298272356,0.0020858594216405,2005
10.16995_dm.40,1,0.0129369723144917,0.48073033988475794,0.0021561628673225,0.4955518734641373,0.0021561628673225,0.0021561626344919,0.0043123255018144,2012
10.16995_dm.41,2,0.005517978337593101,0.3030538788298145,0.5310531258583069,0.15669635159429152,0.0009196629980579,0.0009196631144732,0.001839326461777,2012
10.16995_dm.41,2,0.005517978337593101,0.3030538788298145,0.5310531258583069,0.15669635159429152,0.0009196629980579,0.0009196631144732,0.001839326461777,2012
10.16995_dm.42,1,0.1816195836872791,0.0011474069324321,0.0005737036699429,0.8143645105883479,0.0005737034953199,0.0005737035535275,0.0011474072816781,2012
10.16995_dm.43,1,0.0089311238843946,0.0029770414112135,0.7261579036712646,0.2559798646252602,0.0014885211130604,0.0014885207638144,0.0029770411783828,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.44,11,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003,2012
10.16995_dm.45,3,0.0021082067687526,0.0007027356768957,0.2434058189392089,0.7523777469759806,0.0003513678675517,0.000351367809344,0.0007027355895841999,2013
10.16995_dm.45,3,0.0021082067687526,0.0007027356768957,0.2434058189392089,0.7523777469759806,0.0003513678675517,0.000351367809344,0.0007027355895841999,2013
10.16995_dm.45,3,0.0021082067687526,0.0007027356768957,0.2434058189392089,0.7523777469759806,0.0003513678675517,0.000351367809344,0.0007027355895841999,2013
10.16995_dm.48,1,0.0030766361160200007,0.0010255454108118,0.5487836599349976,0.4450631020590662,0.0005127726471982,0.0005127727054059,0.0010255452361888,2013
10.16995_dm.49,1,0.0048090179916469005,0.0016030063852667,0.000801503425464,0.0024045091122388,0.0008015031344257,0.0008015030180104,0.9887789481435902,2015
10.16995_dm.50,1,0.0055997477611523004,0.8321827669278717,0.0009332913323305,0.0027998738223684,0.0009332915651611,0.0009332915651611,0.1566177624044939,2013
10.16995_dm.51,2,0.002829265547916,0.0008998097910078999,0.99312162399292,0.0013497147010638,0.0004499049100559,0.0004499049973674,0.0008998097328002,2013
10.16995_dm.51,2,0.002829265547916,0.0008998097910078999,0.99312162399292,0.0013497147010638,0.0004499049100559,0.0004499049973674,0.0008998097328002,2013
10.16995_dm.52,4,0.5546614585327914,0.0007444201910401,0.000372210110072,0.0011166304466313,0.000372210110072,0.441988617181778,0.0007444200746248,2014
10.16995_dm.52,4,0.5546614585327914,0.0007444201910401,0.000372210110072,0.0011166304466313,0.000372210110072,0.441988617181778,0.0007444200746248,2014
10.16995_dm.52,4,0.5546614585327914,0.0007444201910401,0.000372210110072,0.0011166304466313,0.000372210110072,0.441988617181778,0.0007444200746248,2014
10.16995_dm.52,4,0.5546614585327914,0.0007444201910401,0.000372210110072,0.0011166304466313,0.000372210110072,0.441988617181778,0.0007444200746248,2014
10.16995_dm.53,1,0.0052834647940468,0.0017611550865694,0.9867913722991944,0.0026417333283460997,0.000880577485077,0.0008805777761153,0.0017611547373233998,2014
10.16995_dm.55,3,0.6099633509293195,0.001405641902238,0.3837112486362457,0.0021084630279800997,0.000702820951119,0.0007028210093267,0.0014056416694074,2017
10.16995_dm.55,3,0.6099633509293195,0.001405641902238,0.3837112486362457,0.0021084630279800997,0.000702820951119,0.0007028210093267,0.0014056416694074,2017
10.16995_dm.55,3,0.6099633509293195,0.001405641902238,0.3837112486362457,0.0021084630279800997,0.000702820951119,0.0007028210093267,0.0014056416694074,2017
10.16995_dm.58,1,0.0055988758103918,0.0018662920920177002,0.986002802848816,0.0027994383126495,0.0009331462206318,0.0009331461042165,0.0018662920920177002,2015
10.16995_dm.59,2,0.0056835128343663,0.0018945041229016,0.0009472519159317,0.0028417559806257,0.00094725220697,0.9857912063598632,0.001894504064694,2015
10.16995_dm.59,2,0.0056835128343663,0.0018945041229016,0.0009472519159317,0.0028417559806257,0.00094725220697,0.9857912063598632,0.001894504064694,2015
10.16995_dm.6,1,0.8801998712588099,0.0009196369501296,0.1156617030501365,0.0013794557016805998,0.0004598184605129,0.0004598184896167,0.0009196367755066001,2005
10.16995_dm.60,1,0.49400289388722723,0.0008871855097821999,0.3282639980316162,0.001330778322881,0.0004435927839949,0.1741844117641449,0.0008871855388861,2015
10.16995_dm.61,1,0.9902302855625744,0.0019539452623574998,0.0009769726311787,0.0029309183591976,0.0009769727475941,0.0009769726311787,0.0019539447966962,2016
10.16995_dm.62,1,0.34067954408237683,0.0017381358775309,0.6514989137649536,0.0026072045438922,0.0008690680842846,0.0008690679678693,0.0017381359357386,2008
10.16995_dm.63,3,0.0045202929759395,0.0015067646745592,0.0007533821626566,0.5211547804647125,0.469804584980011,0.0007533822790719,0.0015067642671054999,2008
10.16995_dm.63,3,0.0045202929759395,0.0015067646745592,0.0007533821626566,0.5211547804647125,0.469804584980011,0.0007533822790719,0.0015067642671054999,2008
10.16995_dm.63,3,0.0045202929759395,0.0015067646745592,0.0007533821626566,0.5211547804647125,0.469804584980011,0.0007533822790719,0.0015067642671054999,2008
10.16995_dm.66,1,0.0042625750065778,0.0014208584325388,0.0007104299147613,0.0021312877652233,0.9893435835838318,0.000710429274477,0.0014208583161234001,2018
10.16995_dm.67,1,0.9962109698681156,0.0007578098447993,0.000378904864192,0.0011367145343682,0.0003789047768805,0.0003789049223996,0.0007578096410724999,2018
10.16995_dm.68,2,0.0031272931373677,0.3606473832041955,0.0005212156684137,0.6336191948503256,0.0005212155519984,0.0005212155519984,0.0010424312204121,2019
10.16995_dm.68,2,0.0031272931373677,0.3606473832041955,0.0005212156684137,0.6336191948503256,0.0005212155519984,0.0005212155519984,0.0010424312204121,2019
10.16995_dm.69,2,0.0022874992282592,0.002983553597005,0.1207340732216835,0.8724698796868323,0.0003812499926425,0.000381249905331,0.000762499985285,2018
10.16995_dm.69,2,0.0022874992282592,0.002983553597005,0.1207340732216835,0.8724698796868323,0.0003812499926425,0.000381249905331,0.000762499985285,2018
10.16995_dm.75,2,0.044779633171856195,0.0021943569881841003,0.0010971787851303,0.0032915354240684,0.0010971785522997,0.9453457593917848,0.0021943569881841003,2018
10.16995_dm.75,2,0.044779633171856195,0.0021943569881841003,0.0010971787851303,0.0032915354240684,0.0010971785522997,0.9453457593917848,0.0021943569881841003,2018
10.16995_dm.81,2,0.6903741640271617,0.0009267203859052999,0.0595631562173366,0.2472824775613844,0.0004633603384718,0.0004633602802641,0.0009267206769435999,2019
10.16995_dm.81,2,0.6903741640271617,0.0009267203859052999,0.0595631562173366,0.2472824775613844,0.0004633603384718,0.0004633602802641,0.0009267206769435999,2019
10.16995_dm.83,3,0.0042161351884711,0.0014053782797417,0.0007026890525594,0.0021080674487164,0.0007026889361441,0.9894596934318542,0.0014053800841792,2019
10.16995_dm.83,3,0.0042161351884711,0.0014053782797417,0.0007026890525594,0.0021080674487164,0.0007026889361441,0.9894596934318542,0.0014053800841792,2019
10.16995_dm.83,3,0.0042161351884711,0.0014053782797417,0.0007026890525594,0.0021080674487164,0.0007026889361441,0.9894596934318542,0.0014053800841792,2019
10.16995_dm.86,2,0.0031265547149811,0.0010421847691758999,0.0005210928502492,0.0015632775612174,0.0005210925592109,0.9921836256980896,0.0010421850020064,2019
10.16995_dm.86,2,0.0031265547149811,0.0010421847691758999,0.0005210928502492,0.0015632775612174,0.0005210925592109,0.9921836256980896,0.0010421850020064,2019
10.16995_dm.9,1,0.0066992390202356,0.0022330797510221,0.001116540050134,0.6486213124589995,0.180877074599266,0.0011165398173034,0.1593362353742122,2005
10.16995_dscn.10,1,0.0049363127909598,0.0016454377910121,0.000822719070129,0.0024681565118952003,0.987659215927124,0.0008227189537137,0.0016454381984657,2016
10.16995_dscn.12,2,0.0048737825127316,0.0016245942679233,0.3490119874477386,0.6412404876318759,0.0008122972212731,0.0008122970466502,0.0016245942097157001,2016
10.16995_dscn.12,2,0.0048737825127316,0.0016245942679233,0.3490119874477386,0.6412404876318759,0.0008122972212731,0.0008122970466502,0.0016245942097157001,2016
10.16995_dscn.14,6,0.011032205657102,0.0036774021573363997,0.972419500350952,0.0055161053314804,0.0018387014279142,0.0018387004965916,0.0036774016916751,2016
10.16995_dscn.14,6,0.011032205657102,0.0036774021573363997,0.972419500350952,0.0055161053314804,0.0018387014279142,0.0018387004965916,0.0036774016916751,2016
10.16995_dscn.14,6,0.011032205657102,0.0036774021573363997,0.972419500350952,0.0055161053314804,0.0018387014279142,0.0018387004965916,0.0036774016916751,2016
10.16995_dscn.14,6,0.011032205657102,0.0036774021573363997,0.972419500350952,0.0055161053314804,0.0018387014279142,0.0018387004965916,0.0036774016916751,2016
10.16995_dscn.14,6,0.011032205657102,0.0036774021573363997,0.972419500350952,0.0055161053314804,0.0018387014279142,0.0018387004965916,0.0036774016916751,2016
10.16995_dscn.14,6,0.011032205657102,0.0036774021573363997,0.972419500350952,0.0055161053314804,0.0018387014279142,0.0018387004965916,0.0036774016916751,2016
10.16995_dscn.17,5,0.0036422112025318,0.711367569048889,0.0006070352974347,0.0018211061251348002,0.2807409465312958,0.0006070352392271,0.0012140704784541,2016
10.16995_dscn.17,5,0.0036422112025318,0.711367569048889,0.0006070352974347,0.0018211061251348002,0.2807409465312958,0.0006070352392271,0.0012140704784541,2016
10.16995_dscn.17,5,0.0036422112025318,0.711367569048889,0.0006070352974347,0.0018211061251348002,0.2807409465312958,0.0006070352392271,0.0012140704784541,2016
10.16995_dscn.17,5,0.0036422112025318,0.711367569048889,0.0006070352974347,0.0018211061251348002,0.2807409465312958,0.0006070352392271,0.0012140704784541,2016
10.16995_dscn.17,5,0.0036422112025318,0.711367569048889,0.0006070352974347,0.0018211061251348002,0.2807409465312958,0.0006070352392271,0.0012140704784541,2016
10.16995_dscn.18,1,0.0039921512361613,0.0013307171757332,0.0006653586751781,0.9913503368734383,0.0006653587915934,0.0006653585005551,0.0013307170593179,2016
10.16995_dscn.19,1,0.4769851779565214,0.0014546836609950998,0.046509500592947,0.0021820255788042,0.4706866145133972,0.0007273422088474,0.0014546838938257999,2016
10.16995_dscn.21,1,0.0047485433751715,0.0015828493633306,0.0007914239540696,0.0023742719786240003,0.0007914241869002,0.0007914238958619,0.9889200860634446,2016
10.16995_dscn.22,1,0.46759510150877737,0.1559330853051505,0.000543940346688,0.0016318215639328,0.3726642429828644,0.000543940346688,0.0010878809844142002,2016
10.16995_dscn.235,1,0.32634312199661486,0.0018397515523245998,0.0009198754560202,0.0027596264262683,0.0009198755724355,0.6653780341148376,0.0018397509702481,2013
10.16995_dscn.236,1,0.9930521759670226,0.0013895716983824001,0.0006947857909835,0.0020843572565353,0.0006947859656065,0.0006947859073989,0.0013895713491365001,2013
10.16995_dscn.237,2,0.0047492523444814,0.10385343397501849,0.0007915420574136,0.1754945813445373,0.7127365469932556,0.0007915420574136,0.0015830841730348,2013
10.16995_dscn.237,2,0.0047492523444814,0.10385343397501849,0.0007915420574136,0.1754945813445373,0.7127365469932556,0.0007915420574136,0.0015830841730348,2013
10.16995_dscn.238,1,0.0039927634061309005,0.8463625059230252,0.1449865400791168,0.0019963814993387,0.000665460655,0.0006654605967923,0.0013309209025464,2013
10.16995_dscn.239,4,0.0056848712265487,0.0018949572695418,0.0009474785765632,0.2257828928995876,0.762847363948822,0.0009474785765632,0.0018949570367111,2013
10.16995_dscn.239,4,0.0056848712265487,0.0018949572695418,0.0009474785765632,0.2257828928995876,0.762847363948822,0.0009474785765632,0.0018949570367111,2013
10.16995_dscn.239,4,0.0056848712265487,0.0018949572695418,0.0009474785765632,0.2257828928995876,0.762847363948822,0.0009474785765632,0.0018949570367111,2013
10.16995_dscn.239,4,0.0056848712265487,0.0018949572695418,0.0009474785765632,0.2257828928995876,0.762847363948822,0.0009474785765632,0.0018949570367111,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.240,8,0.0034109292901118,0.0011369766434653,0.0005684882053174,0.0017054647905751,0.9914726614952089,0.0005684882053174,0.0011369762942194002,2013
10.16995_dscn.241,2,0.9897490435978396,0.0020501972176133,0.001025098375976,0.0030752952443434,0.001025098725222,0.0010250986088067,0.0020501972176134,2012
10.16995_dscn.241,2,0.9897490435978396,0.0020501972176133,0.001025098375976,0.0030752952443434,0.001025098725222,0.0010250986088067,0.0020501972176134,2012
10.16995_dscn.242,1,0.0045202053152021,0.0015067353961056998,0.4716072082519531,0.0022601031232624,0.000753367843572,0.0007533675525337,0.5185989984893241,2012
10.16995_dscn.244,2,0.0055173542350528005,0.9871262096567078,0.0009195589227601,0.0027586768846957,0.0009195593884214,0.0009195590391755,0.0018391178455203,2013
10.16995_dscn.244,2,0.0055173542350528005,0.9871262096567078,0.0009195589227601,0.0027586768846957,0.0009195593884214,0.0009195590391755,0.0018391178455203,2013
10.16995_dscn.257,1,0.0028429115191099,0.0009476371924392,0.0004738185962196,0.1361745280737521,0.8581396341323853,0.0004738187126349,0.0009476372506469,2011
10.16995_dscn.259,1,0.00765481358394,0.0025516053428873003,0.001275802613236,0.9834145803470165,0.0012758028460666,0.00127580226399,0.0025516046443953,2011
10.16995_dscn.260,1,0.0067004911834371,0.6914345583645626,0.001116748782806,0.0033502456499262,0.2940477430820465,0.0011167485499754,0.0022334974491967,2010
10.16995_dscn.273,1,0.0048727790126572,0.0016242596902883,0.4460704326629639,0.002436389448121,0.0086553301662206,0.0008121299906633,0.5355286764097399,2017
10.16995_dscn.274,1,0.00431256450247,0.922542798682116,0.0007187610026448,0.0021562826004809,0.0681133046746254,0.0007187607698142,0.0014375216560437,2017
10.16995_dscn.275,1,0.0555313145741818,0.25722716085147107,0.0013898100005462,0.5965055992128326,0.0851766988635063,0.0013898105826228,0.0027796204667538,2017
10.16995_dscn.276,1,0.0078154824441295,0.0026051609311251002,0.0013025809312239,0.29266440030187363,0.6917046308517456,0.0013025805819779,0.0026051606982945,2017
10.16995_dscn.277,1,0.0026421915099487,0.0008807308913673,0.9933945536613464,0.0013210962933952,0.0004403653147164,0.0004403652565088,0.0008807305130176,2017
10.16995_dscn.282,5,0.003751484386157,0.0012504964252002,0.0006252472521737,0.0018757422221823,0.9906213283538818,0.0006252474850043,0.0012504943879321,2019
10.16995_dscn.282,5,0.003751484386157,0.0012504964252002,0.0006252472521737,0.0018757422221823,0.9906213283538818,0.0006252474850043,0.0012504943879321,2019
10.16995_dscn.282,5,0.003751484386157,0.0012504964252002,0.0006252472521737,0.0018757422221823,0.9906213283538818,0.0006252474850043,0.0012504943879321,2019
10.16995_dscn.282,5,0.003751484386157,0.0012504964252002,0.0006252472521737,0.0018757422221823,0.9906213283538818,0.0006252474850043,0.0012504943879321,2019
10.16995_dscn.282,5,0.003751484386157,0.0012504964252002,0.0006252472521737,0.0018757422221823,0.9906213283538818,0.0006252474850043,0.0012504943879321,2019
10.16995_dscn.283,5,0.004632506461348201,0.0015441692667081,0.0007720845751464,0.1677768148947506,0.8229581713676453,0.0007720847497694,0.0015441688592544999,2018
10.16995_dscn.283,5,0.004632506461348201,0.0015441692667081,0.0007720845751464,0.1677768148947506,0.8229581713676453,0.0007720847497694,0.0015441688592544999,2018
