article,Text analysis/mining,Digital heritage and multimedia,Textual scholarship,Data preservation and  digital curation,DH discipline,NLP,Other
10.11588_dah.2016.2.23944,0.0048739356570875,0.5047953434404917,0.0008123229490593,0.48626914713531716,0.0008123228326439,0.000812322658021,0.0016246454324573
10.11588_dah.2016.2.24761,0.64993851800682,0.3449520102003589,0.000638686469756,0.0019160598749293,0.0006386865861713,0.000638686469756,0.0012773731141350001
10.11588_dah.2016.2.25337,0.9890311991330232,0.0021937625715508,0.0010968814603984,0.0032906439155338,0.0010968812275677,0.0010968811111524,0.0021937625715508
10.11588_dah.2016.2.33527,0.3443654647562649,0.2779921632027253,0.0014208889333531,0.0042626676149665,0.3676961362361908,0.0014208889333531,0.0028417771682142
10.11588_dah.2016.2.33529,0.40297393931541586,0.1914221920305862,0.3964832127094269,0.0039088669000192,0.0013029554393142,0.0013029557885602,0.0026059106457977
10.11588_dah.2016.2.33530,0.007081374642438901,0.002360458485782,0.001180229242891,0.2288988636573775,0.0011802294757217,0.7569383978843689,0.0023604579037054003
10.11588_dah.2018.3.32473,0.0054374618339349,0.1509585976018569,0.0009062438621185,0.2185163645190185,0.6214625835418701,0.0009062436874955,0.0018124878406524
10.11588_dah.2018.3.32544,0.5714613173622635,0.3212677594856358,0.0007271523354575,0.0021814571227877,0.1021809130907058,0.0007271523354575,0.0014543049037456
10.11588_dah.2018.3.32703,0.0028420652961356,0.0395537535659968,0.0004736774426419,0.0224716727971099,0.933237850666046,0.0004736775590572,0.0009473551763220999
10.11588_dah.2018.3.34297,0.0033824477577579,0.0155885996646247,0.0005637411959469,0.0946010884363203,0.6979653835296631,0.0005637412541545,0.1873350149253382
10.11588_dah.2018.3.47287,0.2518201087950726,0.7412312762462533,0.0008685723878443,0.0026057165814563,0.000868572271429,0.0008685720385983,0.0017371441354042
10.11588_dah.2018.3.49913,0.0028651640168388002,0.2211960452550556,0.0004775273555424,0.773551175603643,0.00047752741375,0.0004775273555424,0.000955054652877
10.11588_dah.2018.3.49914,0.0081567849265407,0.002718930132687,0.0013594644842669,0.227725822944194,0.0013594647170975,0.0013594642514362,0.757320107659325
10.11588_dah.2018.3.49915,0.0098844360327344,0.0033015175722539,0.0016474062576889,0.0049422174924982,0.7993240356445312,0.1776055097579956,0.003294811816886
10.11588_dah.2018.3.49916,0.0087278046412389,0.0029092737240716,0.9781805276870728,0.0043639036593957,0.0014546348247677,0.0014546341262757,0.0029092687182127
10.11588_dah.2019.4.52672,0.0038671072688881997,0.0551622862112707,0.00064451812068,0.9377480408875271,0.0006445180042646,0.0006445178878493,0.0012890357756986
10.11588_dah.2019.4.52795,0.0036770264850925,0.6145028300234116,0.0006128379609435,0.37875589315081,0.0006128380191512,0.0006128377863205,0.001225675572641
10.11588_dah.2019.4.66410,0.0085254579316822,0.5986775108613073,0.0014209096552804,0.0042627301299943,0.3828506767749785,0.001420909888111,0.0028418189613147998
10.11588_dah.2019.4.67697,0.0093816973967475,0.1731302215484901,0.0015636173775419,0.35369528806768336,0.4575383663177489,0.001563616329804,0.0031272324267773
10.11588_dah.2019.4.72068,0.0051391801680434,0.0017130603664552999,0.0008565300377085,0.6275986663531512,0.3621229827404022,0.0008565301541239,0.001713060075417
10.11588_dah.2019.4.72070,0.004078539204783399,0.6038571252138354,0.0006797566311433,0.03392056579468759,0.0006797567475587,0.3554247319698334,0.001359513204079
10.11588_dah.2019.4.72071,0.024017969029955195,0.001106870244257,0.0005534350057132,0.1967101811897008,0.7759512662887573,0.0005534351221285,0.0011068698950110999
10.11588_dah.2019.4.73978,0.0044663774315265,0.0014887935249134,0.0007443964714184,0.0022331891232169,0.0007443966460414,0.0007443961803801,0.9895784794352948
10.11588_dah.2020.5.75504,0.0059537633787838,0.0019845882197841,0.0009922941680997,0.0029768823878838,0.3116103708744049,0.0009922939352691,0.6754897792125121
10.1353_dph.2012.0000,0.9804580437485126,0.0039084001909939995,0.001954200444743,0.0058625997044145,0.0019542011432349,0.001954200444743,0.0039084015879779
10.1353_dph.2012.0002,0.9923758624354377,0.0015248266863636,0.0007624136051163,0.0022872401168569,0.0007624136051163,0.0007624134304933,0.0015248268027789002
10.1353_dph.2012.0004,0.8979581364692418,0.1002532242418964,0.0002235843421658,0.0006707529973936,0.0002235843712696,0.0002235843712696,0.0004471687425393
10.1353_dph.2012.0006,0.993980372615624,0.0012039282592012,0.0006019665161147,0.0018058925052172,0.0006019641296006,0.0006019641878083,0.0012039282592013001
10.1353_dph.2012.0008,0.1471744969021526,0.0027252992149441003,0.0013626500731334,0.004087948589585701,0.612160325050354,0.2297640144824981,0.0027253009611739997
10.1353_dph.2012.0010,0.0050739033031275,0.0016913008876144,0.0008456506184302,0.9037153908284381,0.0008456508512608,0.0861367955803871,0.0016913013532757
10.1353_dph.2012.0012,0.0060509388567876994,0.0020169793860986,0.5210647583007812,0.0030254694866015995,0.0010084898676723,0.0010084898676723,0.4658248514169827
10.1353_dph.2012.0013,0.0044690940412689005,0.0014896979555486,0.9888272881507874,0.0022345468751153,0.000744849035982,0.0007448491523973,0.0014896981883793
10.1353_dph.2012.0015,0.9942086553783154,0.0011582699371501001,0.000579134968575,0.0017374050803481002,0.0005791350267827,0.0005791358998976,0.001158270111773
10.1353_dph.2012.0017,0.0044731150846927,0.0014910382451489,0.8683605790138245,0.002236557251308,0.0007455191807821,0.0007455193554051,0.1219476899132132
10.1353_dph.2012.0019,0.5331698228837917,0.0014383860980159,0.2994742691516876,0.0021575788268818,0.0007191933691501,0.0007191931945271,0.1623215709696523
10.1353_dph.2012.0020,0.0069514445494858,0.0023171486100181,0.0011585742468014,0.699632185162045,0.0011585743632167,0.0011585741303861,0.28762350359465916
10.1353_dph.2012.0021,0.0065861468901853995,0.0021953827235847,0.001097691594623,0.34105744457338,0.001097691594623,0.645770251750946,0.0021953826071693
10.1353_dph.2013.0000,0.993198993441183,0.0013602030230686,0.0006801019771955,0.0020403044181875,0.0006801016861572,0.0006801013951189,0.0013602029648608
10.1353_dph.2013.0001,0.0057722268393261,0.0019240749534218,0.0009620378259569,0.0028861120808868,0.0009620374767109,0.0009620377095416,0.9865314551861957
10.1353_dph.2013.0002,0.31735692208167127,0.0036793032195417998,0.0018396512605249,0.0055189533159135,0.6660861968994141,0.0018396514933556,0.0036793027538805
10.1353_dph.2013.0003,0.0046896032290529,0.0015632007853127001,0.9882760047912598,0.0023448013234880997,0.0007816005381755,0.0007816005381755,0.0015632009017279998
10.1353_dph.2013.0004,0.2093689867760984,0.7826888508861884,0.0009927698411047,0.0029783089412376003,0.0009927701903507,0.0009927698411047,0.0019855397986247
10.1353_dph.2013.0005,0.9810499437153336,0.0037900160532444,0.0018950090743601,0.0056850240798665,0.0018950083758682,0.0018950086086988,0.0037900171009822
10.1353_dph.2013.0008,0.7770582214579915,0.0013741643051616002,0.0006870822398923,0.0020612461958079004,0.216757982969284,0.0006870820652693,0.0013741644215769
10.1353_dph.2013.0010,0.991189401131123,0.0017621202860027,0.0008810602594166,0.0026431804872117,0.0008810607250779,0.000881060201209,0.0017621202860027
10.1353_dph.2013.0012,0.0055202296935018,0.0018400765256955,0.0009200383792631,0.0027601144392973,0.0009200386120937,0.98619943857193,0.0018400765256955
10.1353_dph.2013.0013,0.85171168402303,0.0014544462901539,0.141743317246437,0.0021816696971654,0.0007272233488038,0.0007272232323884,0.0014544461737386002
10.1353_dph.2013.0014,0.996522102621384,0.0006955759890843001,0.0003477880381979,0.0010433640272821,0.0003477880673017,0.0003477879799902,0.0006955760763956999
10.1353_dph.2013.0016,0.5896499835653228,0.4005301494617015,0.0012274880427867,0.0036824626149609,0.0012274880427867,0.0012274879263713,0.0024549757363274
10.1353_dph.2013.0018,0.0045808688155371995,0.9893113395082765,0.0007634782232344,0.0022904340294188997,0.0007634780486114,0.0007634780486114,0.0015269566792992999
10.1353_dph.2014.0000,0.0043127998360429996,0.8171448985231108,0.1735107600688934,0.0021564005874094997,0.0007188001764006,0.0007188000017777,0.001437600061763
10.1353_dph.2014.0002,0.0053636060329150005,0.9874849158804864,0.0008939343970268,0.0026818023761732996,0.0008939343970268,0.0008939345134422,0.001787868561223
10.1353_dph.2014.0003,0.4408847992308436,0.0050057647749781,0.2366951555013657,0.0075086480937897,0.0025028828531503,0.3023970127105713,0.0050057652406394
10.1353_dph.2014.0004,0.9918739020940844,0.001625221048016,0.0008126109605655,0.0024378320667891,0.0008126107859425,0.0008126105531118,0.0016252218047156002
10.1353_dph.2014.0005,0.0625510979443785,0.0029776887968182,0.0014888448640704,0.5711733896750957,0.0014888448640704,0.001488844747655,0.3588312665233388
10.1353_dph.2014.0007,0.7893325404729692,0.0023157483665270998,0.2002466320991516,0.0034736223751677,0.0011578742414712,0.0011578743578866,0.0023157489486038
10.1353_dph.2014.0009,0.0072150985943152,0.8122401761356741,0.1721271276473999,0.0036075493553651998,0.0012025168398395,0.0012025164905935,0.0024050332140175996
10.1353_dph.2014.0010,0.7772108960780314,0.00106947630411,0.2179764807224273,0.0016042148345149,0.0005347382975742,0.0005347381811589,0.001069476478733
10.1353_dph.2014.0011,0.9864080054685471,0.0027184098726138,0.0013592048780992,0.004077614052221,0.0013592045288532,0.0013592051109299,0.0027184091741218
10.1353_dph.2014.0012,0.5123708442552013,0.0018680888460948,0.0009340445394627,0.19619609822984768,0.0009340444230474,0.2858287990093231,0.0018680885550565
10.1353_dph.2014.0013,0.0083364382153375,0.1574100027792155,0.6061639189720154,0.0041682190494611,0.0013894065050408,0.2197532206773758,0.0027788128936662004
10.1353_dph.2014.0015,0.9866960138315333,0.0026608025655149,0.0013304015155881,0.0039912046631797,0.0013304018648341,0.0013304018648341,0.0026608024490996
10.1353_dph.2014.0016,0.5787108520744362,0.0029780633049085,0.2257537543773651,0.0044670942006632,0.1836231350898742,0.0014890312450006,0.0029780627228319
10.1353_dph.2014.0017,0.0072155691450459,0.0024051899090408,0.383978933095932,0.0036077846307306,0.0012025951873511,0.5991846919059753,0.0024051900254560997
10.1353_dph.2014.0018,0.0073642283678051,0.0024547411594539,0.9815894365310668,0.003682110691443,0.0012273701140657,0.0012273709289729,0.0024547415086998
10.1353_dph.2014.0019,0.2407932780915869,0.002050854731351,0.0010254277149215,0.0030762817477805997,0.0010254277149215,0.7499778866767883,0.0020508549641817
10.1353_dph.2015.0001,0.1793356846319508,0.0024067822378128,0.1096766963601112,0.7037673055892809,0.0012033910024911,0.001203391351737,0.0024067822378128
10.1353_dph.2015.0002,0.5903966426849362,0.0021580230677498997,0.3998922407627105,0.0032370338449253,0.0010790115920826,0.0010790114756673,0.002158022369258
10.1353_dph.2015.0003,0.5963276925031092,0.0020514607895165,0.0010257307440042,0.3182561873691155,0.0010257307440042,0.0792617425322532,0.0020514611387624
10.1353_dph.2015.0004,0.0026426512631585,0.9938338035135528,0.0004404418868944,0.0013213256024754,0.0004404420033097,0.0004404418868944,0.0008808838319964
10.1353_dph.2015.0010,0.5069238509749991,0.0020851837471127,0.0946719050407409,0.39214867760892946,0.001042592106387,0.0010425918735563,0.0020851843291893003
10.1353_dph.2015.0011,0.6865662061027249,0.0015449652564711001,0.2461319267749786,0.0023174487287176996,0.0611219964921474,0.0007724825991317,0.0015449651982634
10.1353_dph.2015.0012,0.0068232116755095,0.0022744041634722,0.0011372034205123,0.985216389177367,0.0011372022563591,0.0011372020235285,0.0022744047455488
10.1353_dph.2015.0013,0.0053598847589453,0.0017866283887997,0.0008933144272305,0.0026799424085766,0.0008933143108151,0.0008933140197768,0.9874935938278212
10.1353_dph.2016.0002,0.0063636369304726995,0.0021212121937423,0.2709399461746216,0.0031818181741981,0.0010606064461171,0.7142115831375122,0.0021212125429882
10.1353_dph.2016.0004,0.46738084778189637,0.0021951304515823,0.0010975654004141,0.5249362095491961,0.0010975654004141,0.0010975654004141,0.0021951306844129
10.1353_dph.2016.0005,0.005864637554623001,0.0019548792624846,0.1936192661523819,0.0029323180206119,0.0009774394566193,0.0009774395730346,0.7936740348814054
10.1353_dph.2016.0006,0.007354852277785299,0.0024516170378774,0.0012258091010153,0.0036774260224773,0.0012258085189387,0.0012258088681846,0.9828386696754023
10.1353_dph.2016.0007,0.46950811997521646,0.0018399151740595,0.0009199576452374,0.002759872470051,0.4730656445026398,0.0009199577616527,0.0509864733321592
10.1353_dph.2016.0008,0.43621805077418657,0.0024068222846835,0.0012034117244184,0.0036102333106099,0.001203411608003,0.5529512763023376,0.0024068233324214
10.1353_dph.2016.0009,0.2473194061312822,0.322929604211822,0.4236694872379303,0.0026063427794724,0.0008687808876857,0.0008687808876857,0.0017375614261252999
10.1353_dph.2016.0010,0.99397937458707,0.0012041250593028,0.0006020626751706,0.0018061876762655998,0.0006020625587552,0.0006020626169629,0.0012041250593028
10.1353_dph.2016.0011,0.9158783656894226,0.0015632194699719002,0.0770871415734291,0.0023448289139195,0.0007816098514012,0.0007816096767783,0.0015632194699719002
10.1353_dph.2016.0012,0.988620927557349,0.002275820588693,0.0011379105271771,0.0034137305337935,0.0011379104107618,0.0011379102943465,0.0022758207051083003
10.1353_dph.2016.0013,0.011380591779015601,0.0037935303989796,0.0018967656651511,0.975342087796889,0.0018967651994898,0.0018967654323205,0.0037935358704998
10.1353_dph.2017.0001,0.9877345518907529,0.0024530868977308,0.0012265435652807,0.0036796305794267996,0.0012265435652807,0.0012265435652807,0.0024530872469767
10.1353_dph.2017.0002,0.1606251998455261,0.0019256459199823001,0.8307093977928162,0.0028884682687928998,0.0009628228726796,0.0009628227562643,0.0019256452796980001
10.1353_dph.2017.0003,0.3829716386389917,0.0013752208324149,0.000687610823661,0.6122151240124367,0.0006876106490381,0.0006876107072457,0.0013752208324149
10.1353_dph.2017.0004,0.0125082209706305,0.0041694077663121994,0.9687294960021972,0.0062541107181458,0.0020847029518336,0.0020847036503255,0.0041694068349897
10.1353_dph.2017.0005,0.0059555319603529,0.0019851772813125,0.311001181602478,0.0029777658637611002,0.0009925886988639,0.0009925888152793,0.6760951799806207
10.1353_dph.2017.0009,0.7257710949052123,0.0023155319504438,0.0011577663244679,0.0034732978092504997,0.2638090550899505,0.0011577657423913,0.0023155317176131998
10.1353_dph.2017.0010,0.6374420027714219,0.002119957585819,0.353018194437027,0.0031799258431417995,0.0010599754750728,0.0010599753586575,0.0021199504844844
10.1353_dph.2017.0011,0.1142138867871833,0.0029790210537612,0.8723804950714111,0.0044685315806418,0.0014895107597112,0.0014895101776346,0.0029790209373459003
10.1353_dph.2017.0012,0.0076584739144887,0.0025528245605527,0.3446680903434753,0.6400149642722679,0.0012764129787683,0.0012764123966917,0.0025528253754599998
10.1353_dph.2017.0013,0.005599073716438899,0.0018663580995052,0.9860023260116576,0.0027995394775642,0.0009331791661679,0.0009331791079603,0.0018663579830899
10.1353_dph.2017.0014,0.0063601201400158,0.0021200402406975002,0.9840996861457824,0.0031800603028386003,0.0010600202949717,0.0010600200621411,0.0021200400078668
10.1353_dph.2017.0015,0.5526637844741341,0.0022344987373798,0.4372809529304504,0.0033517481060696998,0.0011172496015205,0.0011172494851052,0.0022344989702104
10.1353_dph.2018.0001,0.0091494267107916,0.0030498090200126,0.7006333470344543,0.0045747134136035,0.0015249047428369,0.0015249043935909,0.2795428724493831
10.1353_dph.2018.0002,0.0057710498804224,0.0019236835651099,0.2720321118831634,0.0028855252894572003,0.0009618421900086,0.000961841607932,0.7154638784122653
10.1353_dph.2018.0003,0.007358671049587101,0.0024528905050828003,0.9109455943107604,0.0036793362814932003,0.0012264455435797,0.0012264453107491,0.0731106229359283
10.1353_dph.2018.0004,0.0113700639922169,0.0037900209426879,0.97157484292984,0.0056850315304472,0.0018950112862512,0.0018950105877593,0.0037900216411799
10.1353_dph.2018.0005,0.9530917609808964,0.0020205706823615997,0.0010102861560881,0.0398362493142484,0.0010102853411808,0.0010102855740115,0.0020205713808536
10.1353_dph.2019.0000,0.0072223005117845,0.0024074333487078,0.0012037168489769,0.5511069905478507,0.0012037167325615,0.0012037167325615,0.4356521675363182
10.1353_dph.2019.0001,0.47331394418142714,0.0022344148019327,0.0920350030064582,0.42794777499511816,0.0011172076920047,0.0011172076920047,0.0022344153840094
10.1353_dph.2019.0002,0.826417809235863,0.0022813342511653,0.0011406677076593,0.1655975842149927,0.0011406682897359,0.0011406673584133,0.0022813347168266
10.1353_dph.2019.0003,0.7976913518505169,0.002661922480911,0.1903300136327743,0.0039928853511809,0.0013309611240401,0.0013309608912095,0.0026619223644956
10.1353_dph.2019.0007,0.0066995385568585,0.0022331795189528,0.0011165895266458,0.0033497691620139997,0.0011165897594764,0.0011165895266458,0.9843677440658211
10.1353_dph.2019.0008,0.989398092846386,0.0021203877404331,0.0010601937538012,0.003180581377819,0.0010601941030472,0.0010601939866319,0.0021203880896791
10.1353_dph.2019.0009,0.0061506807105613,0.0020502266706898,0.0010251135099679,0.0030753397149963,0.0010251138592138,0.0010251137427985,0.9856484262272716
10.1353_dph.2019.0010,0.007815197808667799,0.0026050658198073003,0.0013025333173573,0.0039075990207493,0.0013025329681113,0.001302532851696,0.9817645476432517
10.1353_dph.2019.0012,0.012948454124852701,0.0043161509092896,0.0021580762695521,0.0064742262475190005,0.0021580767352133,0.9676288962364196,0.0043161530047653995
10.1353_dph.2019.0013,0.3101150870788839,0.0010428145178592,0.0005214073462411,0.0015642213984391,0.0005214072880335,0.0005214073462411,0.6857136345352045
10.1353_dph.2019.0014,0.7378137747291473,0.0016040105838327,0.0008020054083317,0.0024060155265031,0.0008020050590857,0.0008020051755011,0.2557701717596501
10.1353_dph.2019.0015,0.0065841370960695,0.0021947154309599,0.0010973563184961,0.9857343530748038,0.0010973575990647,0.0010973560856655,0.0021947124041615997
10.1353_dph.2019.0016,0.0083391082007435,0.4993955403333529,0.0013898515608161,0.48531610809732223,0.0013898517936468,0.0013898514444008,0.0027797033544628997
10.1353_dph.2019.0017,0.9932655052980405,0.0013468964025377,0.0006734482594765,0.0020203446038066,0.0006734487251378,0.0006734482594765,0.0013468964607454
10.1353_dph.2019.0018,0.006172337452880901,0.3050347040407359,0.2300485372543335,0.0030861687846479996,0.0010287228506058,0.3369497954845428,0.1176797362277284
10.1353_dph.2019.0022,0.9908011473598888,0.0018397771054877998,0.0009198884363286,0.0027596654254011003,0.0009198885527439,0.0009198886691592,0.0018397775711491
10.1353_dph.2019.0023,0.6689443925861267,0.0024074930697678,0.0012037471169605,0.1667390937218442,0.0012037465348839,0.0012037466512992,0.1582978230435401
10.1353_dph.2019.0024,0.9886287177214397,0.0022742639994247,0.0011371322907507,0.0034113962901754,0.0011371318250894,0.0011371319415047,0.0022742642322554
10.1353_dph.2019.0025,0.7269666874199172,0.2670017033815383,0.0007539530051872,0.0022618584334848,0.0007539528887718,0.0007539527141489,0.0015079054865053
10.1353_dph.2020.0001,0.006150254281237301,0.0020500851096583996,0.0010250423802062,0.0030751274898647004,0.0010250431951135,0.0010250423802062,0.9856494282139464
10.1353_dph.2020.0002,0.0053639010875483,0.0017879670485853,0.000893983640708,0.9883782331598923,0.0008939837571233,0.000893983640708,0.0017879676306619
10.1353_dph.2020.0003,0.9928920759120953,0.0014215902192518,0.0007107954588718,0.0021323853870853,0.0007107952842488,0.0007107952260412,0.0014215915580279002
10.1353_dph.2020.0004,0.0039534059469585,0.0013178020599297,0.9901164770126344,0.0019767035846598004,0.0006589010590687,0.000658901000861,0.0013178022345527
10.16995_dm.10,0.0043643555254673,0.4243123008636756,0.5662316083908081,0.0021821778500451003,0.0007273926748894,0.0007273926748894,0.0014547851751558001
10.16995_dm.11,0.0051406515995037,0.0017135507659985,0.4548061788082123,0.5349124439526349,0.0008567754412069,0.0008567753247916,0.0017135505331679
10.16995_dm.15,0.9877354349009689,0.0024529161164536,0.0012264578836038,0.0036793737672268,0.0012264576507732,0.0012264580000191,0.0024529154179616
10.16995_dm.16,0.3597686117864213,0.0018666919204405,0.3365505337715149,0.298080765409395,0.0009333456982858,0.0009333455818705,0.0018666917458176001
10.16995_dm.19,0.9869759600842369,0.0026048164581879,0.001302408054471,0.0039072248619049,0.0013024082873016,0.001302407705225,0.0026048159925266
10.16995_dm.20,0.0037154271267349995,0.0012384759611449,0.1687736511230468,0.0018577139126135,0.2057598978281021,0.6174163818359375,0.0012384760193526
10.16995_dm.25,0.7929112359415738,0.20146590570220718,0.0007028588443063,0.0021085767075418,0.0007028587860986,0.0007028589607216,0.0014057175721972
10.16995_dm.26,0.0054366746335288004,0.5191729692160152,0.0009061127784661,0.0027184360660611,0.4690474569797516,0.0009061123128049,0.0018122246838174001
10.16995_dm.3,0.493001053255284,0.00048667576629659996,0.3485517799854278,0.0007300136203410999,0.1565004289150238,0.0002433378540445,0.0004866757662966
10.16995_dm.35,0.007980819209478499,0.00266027264297,0.9800479412078856,0.003990408964454999,0.0013301364379003,0.0013301365543156,0.0026602728758006
10.16995_dm.36,0.004413561255205,0.0014711872790939,0.0007355937850661,0.9904372819582932,0.0007355937850661,0.0007355934940278,0.0014711872790939
10.16995_dm.37,0.0073555080452932,0.370592892053537,0.613470196723938,0.0036777560599147,0.0012259184150025,0.0012259180657565,0.0024518360150976998
10.16995_dm.38,0.0022195423662194,0.0007398473389911,0.9944511651992798,0.0011097711103501,0.0003699237131513,0.0003699237131513,0.000739847193472
10.16995_dm.39,0.20403119135880812,0.001738229766488,0.7881467938423157,0.0026073447079395,0.000869115057867,0.0008691145922057,0.0017382293008267
10.16995_dm.4,0.9895706939278168,0.0020858596544712,0.0010429299436509,0.0031287890160455,0.0010429298272356,0.0010429298272356,0.0020858594216405
10.16995_dm.40,0.0129369723144917,0.48073033988475794,0.0021561628673225,0.4955518734641373,0.0021561628673225,0.0021561626344919,0.0043123255018144
10.16995_dm.41,0.005517978337593101,0.3030538788298145,0.5310531258583069,0.15669635159429152,0.0009196629980579,0.0009196631144732,0.001839326461777
10.16995_dm.42,0.1816195836872791,0.0011474069324321,0.0005737036699429,0.8143645105883479,0.0005737034953199,0.0005737035535275,0.0011474072816781
10.16995_dm.43,0.0089311238843946,0.0029770414112135,0.7261579036712646,0.2559798646252602,0.0014885211130604,0.0014885207638144,0.0029770411783828
10.16995_dm.44,0.9816137948073443,0.0036772412713616002,0.0018386209849268,0.0055158629547803,0.0018386209849268,0.0018386209849268,0.0036772408057003
10.16995_dm.45,0.0021082067687526,0.0007027356768957,0.2434058189392089,0.7523777469759806,0.0003513678675517,0.000351367809344,0.0007027355895841999
10.16995_dm.48,0.0030766361160200007,0.0010255454108118,0.5487836599349976,0.4450631020590662,0.0005127726471982,0.0005127727054059,0.0010255452361888
10.16995_dm.49,0.0048090179916469005,0.0016030063852667,0.000801503425464,0.0024045091122388,0.0008015031344257,0.0008015030180104,0.9887789481435902
10.16995_dm.50,0.0055997477611523004,0.8321827669278717,0.0009332913323305,0.0027998738223684,0.0009332915651611,0.0009332915651611,0.1566177624044939
10.16995_dm.51,0.002829265547916,0.0008998097910078999,0.99312162399292,0.0013497147010638,0.0004499049100559,0.0004499049973674,0.0008998097328002
10.16995_dm.52,0.5546614585327914,0.0007444201910401,0.000372210110072,0.0011166304466313,0.000372210110072,0.441988617181778,0.0007444200746248
10.16995_dm.53,0.0052834647940468,0.0017611550865694,0.9867913722991944,0.0026417333283460997,0.000880577485077,0.0008805777761153,0.0017611547373233998
10.16995_dm.55,0.6099633509293195,0.001405641902238,0.3837112486362457,0.0021084630279800997,0.000702820951119,0.0007028210093267,0.0014056416694074
10.16995_dm.58,0.0055988758103918,0.0018662920920177002,0.986002802848816,0.0027994383126495,0.0009331462206318,0.0009331461042165,0.0018662920920177002
10.16995_dm.59,0.0056835128343663,0.0018945041229016,0.0009472519159317,0.0028417559806257,0.00094725220697,0.9857912063598632,0.001894504064694
10.16995_dm.6,0.8801998712588099,0.0009196369501296,0.1156617030501365,0.0013794557016805998,0.0004598184605129,0.0004598184896167,0.0009196367755066001
10.16995_dm.60,0.49400289388722723,0.0008871855097821999,0.3282639980316162,0.001330778322881,0.0004435927839949,0.1741844117641449,0.0008871855388861
10.16995_dm.61,0.9902302855625744,0.0019539452623574998,0.0009769726311787,0.0029309183591976,0.0009769727475941,0.0009769726311787,0.0019539447966962
10.16995_dm.62,0.34067954408237683,0.0017381358775309,0.6514989137649536,0.0026072045438922,0.0008690680842846,0.0008690679678693,0.0017381359357386
10.16995_dm.63,0.0045202929759395,0.0015067646745592,0.0007533821626566,0.5211547804647125,0.469804584980011,0.0007533822790719,0.0015067642671054999
10.16995_dm.66,0.0042625750065778,0.0014208584325388,0.0007104299147613,0.0021312877652233,0.9893435835838318,0.000710429274477,0.0014208583161234001
10.16995_dm.67,0.9962109698681156,0.0007578098447993,0.000378904864192,0.0011367145343682,0.0003789047768805,0.0003789049223996,0.0007578096410724999
10.16995_dm.68,0.0031272931373677,0.3606473832041955,0.0005212156684137,0.6336191948503256,0.0005212155519984,0.0005212155519984,0.0010424312204121
10.16995_dm.69,0.0022874992282592,0.002983553597005,0.1207340732216835,0.8724698796868323,0.0003812499926425,0.000381249905331,0.000762499985285
10.16995_dm.75,0.044779633171856195,0.0021943569881841003,0.0010971787851303,0.0032915354240684,0.0010971785522997,0.9453457593917848,0.0021943569881841003
10.16995_dm.81,0.6903741640271617,0.0009267203859052999,0.0595631562173366,0.2472824775613844,0.0004633603384718,0.0004633602802641,0.0009267206769435999
10.16995_dm.83,0.0042161351884711,0.0014053782797417,0.0007026890525594,0.0021080674487164,0.0007026889361441,0.9894596934318542,0.0014053800841792
10.16995_dm.86,0.0031265547149811,0.0010421847691758999,0.0005210928502492,0.0015632775612174,0.0005210925592109,0.9921836256980896,0.0010421850020064
10.16995_dm.9,0.0066992390202356,0.0022330797510221,0.001116540050134,0.6486213124589995,0.180877074599266,0.0011165398173034,0.1593362353742122
10.16995_dscn.10,0.0049363127909598,0.0016454377910121,0.000822719070129,0.0024681565118952003,0.987659215927124,0.0008227189537137,0.0016454381984657
10.16995_dscn.11,0.6775501221418379,0.006947106681764,0.2911879420280456,0.0104206595569848,0.0034735552035272,0.0034735531080514,0.006947107845917301
10.16995_dscn.12,0.0048737825127316,0.0016245942679233,0.3490119874477386,0.6412404876318759,0.0008122972212731,0.0008122970466502,0.0016245942097157001
10.16995_dscn.13,0.0994042132515458,0.0024541339371352998,0.0012270673178136,0.0036812004400415994,0.8895521759986877,0.001227066735737,0.0024541340535505
10.16995_dscn.14,0.011032205657102,0.0036774021573363997,0.972419500350952,0.0055161053314804,0.0018387014279142,0.0018387004965916,0.0036774016916751
10.16995_dscn.15,0.30129760247655185,0.0048115246463565995,0.0024057631380856,0.0072172863874583,0.6770505309104919,0.002405762206763,0.0048115251120179
10.16995_dscn.16,0.3419205452082677,0.0011584365274756,0.6528664827346802,0.0017376549076287,0.0005792184965685,0.0005792183219455,0.0011584364110603
10.16995_dscn.17,0.0036422112025318,0.711367569048889,0.0006070352974347,0.0018211061251348002,0.2807409465312958,0.0006070352392271,0.0012140704784541
10.16995_dscn.18,0.0039921512361613,0.0013307171757332,0.0006653586751781,0.9913503368734383,0.0006653587915934,0.0006653585005551,0.0013307170593179
10.16995_dscn.19,0.4769851779565214,0.0014546836609950998,0.046509500592947,0.0021820255788042,0.4706866145133972,0.0007273422088474,0.0014546838938257999
10.16995_dscn.21,0.0047485433751715,0.0015828493633306,0.0007914239540696,0.0023742719786240003,0.0007914241869002,0.0007914238958619,0.9889200860634446
10.16995_dscn.22,0.46759510150877737,0.1559330853051505,0.000543940346688,0.0016318215639328,0.3726642429828644,0.000543940346688,0.0010878809844142002
10.16995_dscn.235,0.32634312199661486,0.0018397515523245998,0.0009198754560202,0.0027596264262683,0.0009198755724355,0.6653780341148376,0.0018397509702481
10.16995_dscn.236,0.9930521759670226,0.0013895716983824001,0.0006947857909835,0.0020843572565353,0.0006947859656065,0.0006947859073989,0.0013895713491365001
