iso_a3,year,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship,normalization
NOR,2016,0.01945448248074625,2.4044086909549824e-05,2.173348482483351e-05,2.1359018927643893e-05,3.746106387212917e-05,3.6011871219456066e-05,1.4163063166368369e-05,global
NOR,2017,0.010426054671543419,8.09320169277959e-06,5.596510186198311e-06,8.135194975925602e-06,1.4074691888753384e-05,1.2598444652868842e-05,5.843071399108462e-06,global
NOR,2018,1.2853108217814137e-05,2.5955053195841857e-05,1.692793798371699e-05,1.2633112810714272e-05,0.034047619786022505,0.0013590074489424563,1.7026129081273928e-05,global
NZL,2000,0.0001714376040822789,0.0004785730126890114,0.0003036274866587611,6.176722586735824e-05,0.18207536203537375,0.00018667579303346485,0.0012140027264104845,global
NZL,2001,0.00030310485976623743,0.15211200850351267,0.03352786502326419,0.12063926403174235,0.0008863282423634326,0.026527764854180628,0.00043489917767327067,global
NZL,2005,9.911908779082279e-05,0.00028609788443090126,0.0989803357406741,0.02876083725778819,0.0008052961068144608,0.00018243011611943742,6.019197267766577e-05,global
NZL,2012,0.044373178970167786,0.10585984727283805,0.03043249843654496,0.006249254009772222,0.03072510895184099,0.045248377247312024,0.0216692830677625,global
NZL,2014,0.03691978331510536,0.00027986686136436485,0.03386664834891037,0.015676288127431316,0.000528633409431744,0.03398592829162563,0.000291330234809009,global
NZL,2015,0.01802809267754075,0.004513670298199725,0.04318673880305131,0.00013306155580637097,0.00035221073518034205,0.00016974986401966947,7.838611982903075e-05,global
NZL,2017,4.154970257915473e-05,6.812516503439995e-05,0.029432770192541844,6.847867163595261e-05,0.00011847485552532757,0.00010604842410533677,4.9184527147205494e-05,global
PAK,2015,1.342611961396512e-05,3.6769644575939695e-05,2.85696642879548e-05,0.0510579172364467,0.00010852047030852576,0.009841437025009244,2.4151730925778558e-05,global
PER,2017,4.042981073033775e-06,0.0010639789349119484,0.003122954475457756,6.66329952052828e-06,1.1528161394451359e-05,1.0319013305160322e-05,4.785886206063829e-06,global
PHL,2020,2.6392804510058846e-05,4.679053841807823e-05,0.00401919151882781,3.417786102239525e-05,9.732782132756852e-05,6.535179701614573e-05,0.060031674093940626,global
POL,2004,0.0002649804036325868,0.3993176135453627,0.0014462459729836458,0.07929153407461041,0.0006615373917746592,0.02984601386229097,0.0025817788765252017,global
POL,2005,0.0001446864445923277,0.00041762391037582594,0.0001996996919132475,0.0001029572438773033,0.001175510154732393,0.05634613847389329,8.78636075066213e-05,global
POL,2008,0.0020740143409816074,0.033521287186387604,0.00015794374138011755,0.0001146784521645822,0.00039255969749900246,0.021677669121518126,0.0001400026628978871,global
POL,2012,8.356966695194669e-05,0.006876395544498211,0.003452051708369237,0.1326171230220317,0.00021908223344544996,0.0001357632004037988,5.524954463495073e-05,global
POL,2013,0.00010122363037320024,0.00021708783985412985,0.021432354466135277,0.00011781077696688648,0.0006519267192206969,0.04045122705441044,0.02659846543525893,global
POL,2014,9.706092707427794e-05,0.00017194082333336634,0.00019812342445964487,0.04143304152730345,0.00032477466505290267,0.024784410650550193,0.00017898300852068821,global
POL,2015,5.423350740346837e-05,0.00014852741612955133,0.023260348911127885,0.00016560707097750113,0.0004383578400766667,0.04092648568039217,9.755854445452052e-05,global
POL,2016,3.4012359098433414e-06,0.0006960606492314537,0.0006185862333375982,0.007075622346314551,1.2260387316690018e-05,0.00037687416475457746,4.635339065414194e-06,global
POL,2017,0.00045433888478138524,0.00910248294746357,0.0009494680823204277,5.658898899992327e-05,9.790453229757783e-05,0.01651744279770419,4.064481641926182e-05,global
POL,2018,8.571972250268754e-05,0.02262233268788066,0.00011289548394404948,0.036781635986011155,0.026117123241759216,0.00019837163232767742,0.00011355035505796307,global
POL,2019,2.3357076131562978e-05,0.009992008580006562,4.705880407548486e-05,0.011586518711384964,7.374127985804596e-05,7.377412842947635e-05,0.0189276407434855,global
POL,2020,9.122543420227572e-05,0.00016172919372614195,0.00011296271458541113,0.10819092205766298,0.00033640889095409946,0.011620174723234043,0.0001548655517688322,global
PRT,2000,0.40503130514949054,0.0011770924385417468,0.0007467987382635393,0.00015192192274503867,0.0011552744045955092,0.0004591455188289196,0.0002588018327727124,global
PRT,2009,2.4065051321643225e-05,4.4436814867042684e-05,0.014508990981904491,4.444282275280434e-05,0.00016197930125065265,0.019043794218174762,1.773077256630265e-05,global
PRT,2010,9.61035442800849e-05,0.06166498733986424,0.02872684143762119,0.00011440513669903801,0.0003886901618357495,0.00027332559579269593,0.0001447898849687348,global
PRT,2014,0.06649291650474057,0.05368233266977756,0.000490750765048785,0.000182559869671557,0.08221594700750266,0.00974386822607609,0.0748921603911666,global
PRT,2015,0.04231173815959448,6.46625749102869e-05,5.024220339164531e-05,7.209834049000457e-05,0.00019084254162569678,9.197759590402616e-05,4.2472880781714215e-05,global
PRT,2018,4.9014557545042654e-05,0.00866996200391079,0.002320588759512078,0.029535713591588755,0.00015409248610857048,0.003417087655031981,0.0046904314792514884,global
QAT,2011,3.050785667842442e-05,0.016170870331460804,4.18384458335971e-05,6.533699176040787e-05,0.0001645049602692,0.004271990575551204,8.562846163997653e-05,global
QAT,2015,1.1807670113070635e-05,0.005026645625996514,2.5125742934566407e-05,0.01323726109869468,0.014895096157399498,0.005037457905377318,2.1240365037677017e-05,global
QAT,2016,0.008514808988195741,0.0028141129695914923,0.0033440699103455245,0.0039463661163331755,0.013237179412213498,0.0004548613890594834,0.0009992338736637485,global
QAT,2017,8.968997877608128e-06,1.4705628832275208e-05,1.0169053813783974e-05,1.4781940835257098e-05,2.5574210620684545e-05,0.007406204068151775,1.0617065214789205e-05,global
QAT,2018,2.4321544831403967e-05,4.911394720488538e-05,3.2032207399788845e-05,2.3905237025295183e-05,0.028438157574249907,5.628462059474068e-05,0.009112033630160134,global
QAT,2019,1.3544600109941911e-05,0.0015210046467376902,2.7289059555829868e-05,1.7985298346475524e-05,0.016572566610010078,4.278108380001955e-05,0.009073977805959001,global
QAT,2020,2.5122307282283265e-05,4.45381476167819e-05,0.025908148626858134,3.253262540291595e-05,9.264267947450453e-05,6.220591156967951e-05,4.264797818908842e-05,global
ROU,2004,0.00035183868346032,0.004059428908593257,0.0019203132675736495,0.11653663916735811,0.2078247159133743,0.00922530145620343,0.0034280636169677172,global
RUS,2009,4.802378469828506e-05,8.867731546360267e-05,9.668760114435016e-05,8.868973936249678e-05,0.0003232431125825431,0.031132110438190343,3.5383216195378674e-05,global
RUS,2011,3.223647052194305e-05,4.233633661333393e-05,0.00633599406668925,6.903905550637328e-05,0.00017382601230561106,0.01783284907799275,9.048027842926761e-05,global
RUS,2015,0.015195180603301614,0.0042758101442763345,6.923336226647396e-05,9.935092739664336e-05,0.00026297951325731533,0.00012674440728804978,0.040346675773212624,global
RUS,2016,4.6266770503387385e-05,0.00010704466331842517,9.675776231327881e-05,9.50906795284876e-05,0.02236904549431164,0.015269873949579781,6.305416318414204e-05,global
RUS,2018,0.012239574172502123,0.006146763760460799,0.023196807393866016,0.00438565597124878,0.00012825766294520907,0.0017599528852506449,5.4042427718573194e-05,global
RUS,2019,0.00500103316682116,0.0005346110027848775,6.517459906539154e-05,0.005966205852674787,0.0001021287994102505,0.022514280207666992,4.092973212046301e-05,global
SAU,2017,0.01294008034700862,0.00959172047527947,4.656813584678579e-05,0.01351140526855215,0.00011711444928379368,0.005788211570377454,4.861976530128881e-05,global
SAU,2018,1.0117912238276204e-05,2.0431721103364393e-05,0.005283354692222006,9.944733963366004e-06,0.018995833590606862,2.341476520154597e-05,1.340289652601341e-05,global
SGP,2012,1.9340616691193467e-05,3.6291432716928955e-05,0.004768945132871403,2.3906079514559753e-05,5.070242724670286e-05,3.141980940432917e-05,0.0076080321629856335,global
SGP,2014,6.31743802889324e-05,0.002382520146057674,0.0692405049765308,0.019274159308609942,0.00021138718107543508,0.011335741257903808,0.00011649528842115827,global
SGP,2016,4.5424299046890506e-05,0.00010509551905922467,0.033519249780119484,9.33591549211237e-05,0.0001637403784138012,0.00015740605340055556,0.008959786004471379,global
SGP,2019,9.01665406022898e-05,0.023987036482936045,0.04046755660936304,0.00011972821741544484,0.00028466717737034644,0.0002847940298050163,0.00011408485854041927,global
SMR,2020,5.173259776665367e-06,9.171424975942892e-06,0.004247189870262387,6.6992101785779675e-06,1.9077248768338357e-05,0.0029566896888370427,8.782195650536001e-06,global
SRB,2018,3.5847002083983842e-06,0.0037510317731399728,4.721159111682977e-06,3.5233426635671123e-06,1.1269614201020313e-05,8.295670639347743e-06,4.748544687714093e-06,global
SVK,2015,1.2235920584671106e-05,0.004820997259580098,0.016935366531059766,3.7363531458327367e-05,9.890033825031056e-05,4.76655589486118e-05,2.2010723842636018e-05,global
SVN,2018,4.457624301124621e-05,0.011674872812141622,5.8708295595034386e-05,0.032133922960192685,0.00014013929411011756,0.00010315783921479901,5.904882628527694e-05,global
SWE,2003,0.0011234797156820739,0.1083089493001005,0.000894820453663381,0.0003503300487135868,0.0010229514216206887,0.050028258081380735,0.0006614229730430811,global
SWE,2005,3.993484111534713e-05,0.017431954764056685,5.511900155223582e-05,0.008189133371166292,0.0003244519103292255,0.0021965730337074134,2.425119516541224e-05,global
SWE,2009,0.07491181011453542,0.0001349970644001671,0.00014719165377906351,0.00013501530636744982,0.0004920860057304833,0.00018080849321841803,5.3865314430316656e-05,global
SWE,2010,0.09545059292744862,0.0001726199117125239,0.00012221564384509847,0.00013328856053491635,0.00045284624858667064,0.036606621422955885,0.00016868852111144909,global
SWE,2011,0.1060170637656256,0.0001357288952729515,0.0001417328110333017,0.00022133695839754124,0.01591948641093786,0.008637812339406643,0.02087508933648669,global
SWE,2012,0.045356676921540086,0.0003318680686820448,0.06784887494891333,0.00021861097903501676,0.00046365174908693884,0.03477395333459965,0.006069359978619399,global
SWE,2013,0.054536184565196565,0.00013318659218109142,0.0014840219509555817,7.227862237500082e-05,0.0003999667385760561,0.02507492811751626,0.000125043010716431,global
SWE,2016,0.027788953492554346,0.00013019216474992784,0.00011768085919106512,0.0001156532403976432,0.0002028413960046253,0.006564619292140075,0.05292699940236289,global
SWE,2017,0.051477555108989485,5.446523208738688e-05,3.766312056182705e-05,0.00520752151239465,0.00025512910605477834,0.007491150611905914,3.932241493836594e-05,global
SWE,2018,0.10285413722843786,0.00031317346295934076,0.012461028596456335,0.034600932772839876,0.024611198872246623,0.02095311722766639,0.00019855209382373294,global
SWE,2019,0.06781651528827565,0.00013422355825370852,0.00015134905835903947,9.97490408419327e-05,0.00023716440904666372,0.00023727005229515636,0.015903136643684434,global
SWE,2020,0.030637014323063004,0.1262984732075109,0.00454572575766008,0.00019198214580090801,0.000546704933074344,0.0003670908028397724,0.00025167517670843936,global
TUN,2015,2.439893543772529e-05,0.00543774386596824,0.01534543474345808,7.450443655198997e-05,0.00019721140492746594,0.007465052002238189,4.389030484124784e-05,global
TUN,2020,6.852129622108378e-05,0.023956911066416564,0.026685433163810286,8.87329513817595e-05,0.0002526835963284186,0.0001696670826805407,0.00011632270531081778,global
TUR,2002,7.697097703500964e-05,0.0005868967623722545,9.47971477567227e-05,0.380277281512656,0.00041436585724066873,0.0002099177029332608,0.0003447837956948478,global
TUR,2009,8.641247521403009e-05,0.0001595631606720746,0.027620097407011122,0.08762562498812787,0.0005816333820094238,0.00021371114633603484,6.366744950356641e-05,global
TUR,2016,0.016265353185366746,0.01188195372500791,4.039055961713272e-05,0.011306107281837376,6.96194719194071e-05,6.692622269304489e-05,0.0025272264820879564,global
TUR,2020,4.361818687891246e-05,0.0021860163346337563,0.02842145410370525,5.648418690844471e-05,0.06342362658069588,0.000108003942191991,7.404683225367142e-05,global
TWN,2012,8.15622081478307e-05,0.009641787161649446,0.044333650670596796,0.00010081544547232246,0.0002138195622275065,0.00013250195460346142,5.3922375632083506e-05,global
TWN,2013,0.010875555680776687,0.03231525966722446,0.013699808925032744,0.033247857719451095,0.00036500537652291436,0.000172456883193893,0.00928363354146696,global
TWN,2014,4.358083914212296e-05,7.720230155836856e-05,0.03444587787918691,3.309263056419888e-05,0.0001458253945929001,0.02138363239331591,8.03642460779436e-05,global
TWN,2017,2.4586045305712122e-05,4.0311448281623825e-05,2.7875668032821985e-05,4.052063674776259e-05,7.010467719563119e-05,0.014784128347855889,2.9103772750635747e-05,global
TWN,2018,0.020843361025627283,0.023202436799109796,0.06473088430072693,0.024897401364722203,0.0004560704334773537,0.015592600604513923,0.01048895195407109,global
USA,2000,0.003393035836310156,0.25789773498928853,0.03915518264733163,0.3100805415039719,0.09946271773901248,0.3683047530260055,0.0020825112821638027,global
USA,2001,0.25945812943298463,0.15196672881459572,0.004014306616281181,0.07264347810649259,0.6507462606891241,0.23964874689870097,0.0021721616432427817,global
USA,2002,0.20650068725609744,0.1805744707932079,0.06343659463513861,0.005803538787355464,0.5540506108369299,0.5982002843562708,0.007158499062858719,global
USA,2003,0.007674264071868684,0.21015864790489894,0.006112339027702927,0.34543322041709434,0.19081660547565094,0.2796637971592099,0.31796304916541224,global
USA,2004,0.1063704585353013,0.3028126622051733,0.6829325808587164,0.0015964655795678265,0.42814619765218137,0.35773933734751356,0.017041703944511717,global
USA,2005,0.1877303081755593,0.09392464999430332,0.0020072824446850704,0.13096778730583858,0.011815648507317205,0.0827936167958125,0.09839512167321406,global
USA,2006,0.1196106180734858,0.03842623716615318,0.190590372748441,0.4890621581207765,0.1849559784144784,0.19226789899229957,0.2210699530181039,global
USA,2007,0.3873532603785223,0.15876146615320924,0.29079112748514,0.1912809289993529,0.6103084199301472,0.3801408864251244,0.35804501986509546,global
USA,2008,0.15231220668444,0.3376156181417832,0.2613883804195449,0.4536502620591353,0.2694711788129192,0.19137362550673792,0.05538385702963874,global
USA,2009,0.5303121359524041,0.33430399063040483,0.42489148128461734,0.33897022123199777,0.4843698184136629,0.21653593971428123,0.3934496119497578,global
USA,2010,0.14479222372387665,0.27284329867348717,0.11244286090155789,0.15547516953696802,0.005104101425837007,0.37653670943533574,0.12646988193654485,global
USA,2011,0.3184593056462505,0.4143050711069418,0.1264938030034912,0.045445374794687,0.7565512045096725,0.2927636305420197,0.1721656168632386,global
USA,2012,0.36655909849186563,0.1506038059261649,0.27350197595211945,0.164634314170531,0.16386298578575303,0.31173708707763814,0.3131913474154449,global
USA,2013,0.34389933837990616,0.2646132219859357,0.3938874361769818,0.3122845801423944,0.4492921382010843,0.31446495374812733,0.35997149392652417,global
USA,2014,0.4955665005560123,0.4045010032303614,0.47681510040671027,0.24808231060343505,0.11256805168432638,0.30959800241663915,0.3287760117612406,global
USA,2015,0.3553102243022442,0.2872951363561842,0.17746578077234118,0.31223131285242217,0.19970748680435732,0.27580403693392513,0.3230346191198282,global
USA,2016,0.3413678393612395,0.43726536485610124,0.3740294518893223,0.4178980021743804,0.28729232015950684,0.37564136351811206,0.31293869159788357,global
USA,2017,0.32673551391334926,0.2547983910067035,0.25509748259682746,0.17212869782833176,0.4143427215663504,0.21971795443743133,0.1772868386134567,global
USA,2018,0.26121307869551313,0.40161627033293357,0.26057544017217765,0.14035952106247873,0.2986313706026806,0.2621990025065258,0.3016168081111337,global
USA,2019,0.270288753978922,0.27239279792058646,0.2961126699907642,0.14318303531108809,0.22137704781595396,0.25751213880356383,0.28241149569696894,global
USA,2020,0.15615340579401746,0.25028960986605986,0.095629105889993,0.08249277823984488,0.34607108913993906,0.34744403651022154,0.49215350857326384,global
VEN,2016,4.5840694926969876e-06,1.0605887063253872e-05,0.0021994450564646385,9.421498880106227e-06,0.0027419272750241566,0.002420994579990299,6.2473502951335825e-06,global
VNM,2019,2.3142389411355924e-05,4.1350373569420754e-05,4.662624373052584e-05,3.072981115678822e-05,7.30634676192241e-05,0.010595762835675867,2.9281342385657084e-05,global
VNM,2020,3.984577271862208e-05,7.064068162026159e-05,4.934026408288547e-05,0.04294112423543522,0.00014693787413402076,9.866302610990376e-05,6.76427378559125e-05,global
ZAF,2013,3.953717855548873e-05,8.479286671621973e-05,0.00955995925291011,4.6015987102593104e-05,0.00025463772031634866,0.003787407087885758,0.06815471663770545,global
ZAF,2018,5.452750573345377e-06,0.002171199540408448,0.0019786237161714708,0.006249601974959454,1.714241052923409e-05,1.2618693605552183e-05,7.22309589539103e-06,global
ZAF,2019,8.057339202286447e-06,0.0032740166472281997,1.6233565251531696e-05,1.069899612373633e-05,2.543804657719455e-05,0.007794120241419396,1.0194699431461551e-05,global
ALB,2019,0.31892775800532,0.0016597556756011071,0.0011065038031366043,0.0005532518142568041,0.6738799680600955,0.0033195107691254273,0.0005532518724645028,local
AUS,2000,0.001250285526327195,0.0037508564625662864,0.0025005708198237923,0.001250285526327195,0.9693210210695861,0.007501713274378569,0.014425267320990906,local
AUS,2003,0.0007186001398428309,0.9449041922039428,0.0014371999886472523,0.0007186001398428309,0.0014372001632703578,0.05006560722461098,0.0007186001398428309,local
AUS,2005,0.0008082911757877272,0.22676417152380948,0.14930695148156536,0.01555120070448162,0.0016165822594133017,0.3745878745375233,0.23136492831741926,local
AUS,2006,0.168646778929113,0.14582686100104628,0.031327333103312864,0.0007521740273990886,0.0015043477055521805,0.43083228470455304,0.2211102205290236,local
AUS,2007,0.38595209897369515,0.07158535141177051,0.32528549415848623,0.21240608999023924,0.0010602144315421777,0.003180643585665021,0.0005301074486017791,local
AUS,2008,0.0008157370224545287,0.47166073041304046,0.042496039292339055,0.000815736891487279,0.020642806861458737,0.4627532126859404,0.0008157368332796292,local
AUS,2009,0.2219580887428763,0.33301550841580374,0.01493580182426623,0.0008453314956390226,0.001690662656885071,0.42670927538655345,0.000845331477976016,local
AUS,2010,0.1057288668363134,0.0020458587479697337,0.0013639060987649817,0.000681952954795028,0.0013639058368305054,0.5279963845708245,0.3608191249545018,local
AUS,2011,0.11583487941317054,0.0017279629546731975,0.25090766651193597,0.0005759876709602662,0.0011519751090898948,0.5477411397107268,0.08206038862944325,local
AUS,2012,0.06938848398253634,0.2899394297716557,0.08232432380557216,0.0009036033971186494,0.19637388740548598,0.043122491565305655,0.3179477800723255,local
AUS,2013,0.0006778740863421402,0.13000169542013607,0.14186557330332775,0.0006778742221599713,0.0013557482114893466,0.7247433606508,0.0006778741057446733,local
AUS,2014,0.0007751689621140793,0.09006226893546986,0.05186751491524088,0.16728176824558538,0.14108384393973109,0.43139877374566205,0.1175306612561966,local
AUS,2015,0.49007849429544886,0.24372275923426026,0.0014700249984635452,0.0007350124886046726,0.02306796071760749,0.240190735763485,0.0007350125021300872,local
AUS,2016,0.5389540873335429,0.2694507311419836,0.016034007437273855,0.07087216320970502,0.0038686321428238316,0.04090243375725269,0.059917944977418085,local
AUS,2017,0.1560297863214546,0.0018025822166609189,0.49743433274789456,0.000600860685411647,0.0012017213424293423,0.052865729228759865,0.290064987457389,local
AUS,2018,0.000625637814430362,0.25531684207152033,0.04527067633560556,0.12824784576029835,0.04689534836452932,0.4115517692282486,0.11209188042536743,local
AUS,2019,0.07293790458001559,0.3392400105217364,0.007894513372119216,0.024913374485563047,0.20795284004438927,0.2130691912402569,0.13399216575591963,local
AUS,2020,0.048710602384789754,0.041558702317736576,0.42072226363601023,0.022056628136573594,0.2973756879172998,0.1688041855904459,0.00077193001714414,local
AUT,2000,0.9564131647905247,0.0031804331490589907,0.0021202884555984415,0.0010601443442145653,0.02980495954959308,0.006360865366795526,0.0010601443442145653,local
AUT,2001,0.001275881414674762,0.0038276494827138375,0.0025517632950109196,0.0012758817639207587,0.0025517623636883285,0.987241180381732,0.0012758812982594631,local
AUT,2006,0.00046624911928487745,0.4478994588421617,0.0009324982385697049,0.0004662491629406282,0.0009324982240178047,0.5488367972791884,0.00046624913383677767,local
AUT,2008,0.000947333278441201,0.00284199925324711,0.9867373349167302,0.0009473336276871967,0.0018946665568824019,0.005683999088570714,0.000947333278441201,local
AUT,2009,0.001275862776935155,0.0038275884472208635,0.9821379260123507,0.0012758623112739632,0.002551724855378523,0.007655172936320797,0.0012758626605198571,local
AUT,2010,0.00033432562863790097,0.001002977438886609,0.9953194405878885,0.0003343256868456016,0.0006686511990682013,0.002005953800931406,0.0003343256577418013,local
AUT,2011,0.0006584844809242339,0.08358444038297962,0.3170748672770694,0.000658484518759213,0.0013169688628953998,0.29989583803607467,0.2968109164412975,local
AUT,2012,0.0008361167301751406,0.10176298179311623,0.06625845472288464,0.0008361166913700413,0.0016722332372209195,0.005016699973597137,0.8236173968516359,local
AUT,2013,0.0006688136586674262,0.002006442159558029,0.4414657614706232,0.0006688136586674262,0.0013376270133614928,0.44346212644167643,0.11039041559744575,local
AUT,2014,0.0005340319617101715,0.4962243258373784,0.03177264971829111,0.0005340320344697714,0.001068063807004993,0.46933286465033164,0.0005340319908140215,local
AUT,2016,0.000992703366800242,0.0029781101004007263,0.8666036596212036,0.000992703366800242,0.001985406151523885,0.1254547142593017,0.0009927031339696424,local
AUT,2017,0.011898342704815776,0.2997067625187717,0.10237197511477678,0.0009513799807400848,0.0019027598796173232,0.32304630830761855,0.26012247149365963,local
AUT,2018,0.003290032503029723,0.00987009587927467,0.006580063841906246,0.003290031571707223,0.0065800622120917454,0.9670996824202832,0.003290031571707223,local
AUT,2019,0.1910358144558953,0.794333771398633,0.0024384023058384727,0.0012192013728148027,0.0024384023834486596,0.007315206438919053,0.001219201644450573,local
AUT,2020,0.007965181784498766,0.5669046643350566,0.06656534153048199,0.12278694728482968,0.00669449207052536,0.2049755874896452,0.02410778550496237,local
BEL,2003,0.0008686992079263903,0.24925411591321334,0.0017373985322680784,0.2803115500201943,0.0017373984740603793,0.46522213841158044,0.0008686994407569863,local
BEL,2005,0.000651419275601247,0.0019542574193501428,0.0013028384347871945,0.05274010048262023,0.001302838492994894,0.003908516352099478,0.9381400295425468,local
BEL,2006,0.0004923941585831231,0.0014771823593340665,0.0009847881425433414,0.4973167913115407,0.0009847883753739478,0.49825166149404165,0.0004923941585831231,local
BEL,2009,0.0008323091418896747,0.002496927425668975,0.0016646183710907973,0.4325095748840281,0.0016646178763257086,0.5599996433046263,0.000832308996370478,local
BEL,2010,0.00046955723971264665,0.0014086736483061198,0.0009391146457329236,0.0004695573727586909,0.0009391144544791358,0.9953044253992978,0.00046955723971264665,local
BEL,2011,0.0005842442252700365,0.001752732908640618,0.1681174394363011,0.0005842443998930429,0.0011684885087476751,0.8272086062958774,0.0005842442252700365,local
BEL,2012,0.0007624136076458642,0.00228724012444559,0.0015248266914227265,0.0007624134330228634,0.001524826807838027,0.9923758657279791,0.0007624136076458642,local
BEL,2013,0.11183032179168147,0.0020311362389998223,0.16507641481290433,0.015277225681404095,0.001354090880679779,0.6781144751965622,0.026316335397768176,local
BEL,2014,0.05159256324065856,0.30374228835895795,0.0014875483859514928,0.30739163691972565,0.0014875485628132448,0.19267562163166663,0.14162279290022659,local
BEL,2015,0.15939384452298078,0.0019035420501945326,0.021469412323023424,0.0006345141774954982,0.0012690281637373142,0.799013413658539,0.016316245104029466,local
BEL,2016,0.1922074286431219,0.0020434531523417384,0.016354127596506143,0.01753340063497807,0.14968547214627292,0.5495762669424148,0.07259985088436434,local
BEL,2017,0.0006890243969240429,0.042209657263376284,0.3995558559726852,0.02446724894714136,0.33998372823548273,0.0643776509631951,0.12871683422119526,local
BEL,2018,0.0896201093391719,0.05333532535560014,0.07305909943394888,0.10753091943890933,0.216759952310155,0.3033424394345744,0.15635215468764038,local
BEL,2019,0.37394918775062846,0.03422781741489975,0.01552692022301914,0.13038549632450608,0.0830959479575268,0.15265783916546552,0.21015679116395428,local
BEL,2020,0.0004407318443791068,0.0013221954416680482,0.49342132505410025,0.0004407317778560352,0.0008814635390813848,0.1441653243304635,0.35932822801245173,local
BGR,2003,0.0029785182760063466,0.008935552499712814,0.005957034922198345,0.9553222347074682,0.005957034922198345,0.017871106396409486,0.0029785182760063466,local
BGR,2008,0.0007442239987401765,0.9903250899372307,0.001488447939272653,0.0007442238241171772,0.0014884476482343544,0.004465342653664864,0.0007442239987401765,local
BGR,2020,0.0011803480783381035,0.0035410449335062954,0.002360696156676207,0.9822947774279445,0.0023606959238456115,0.007082089401351201,0.0011803480783381035,local
BIH,2017,0.5221497825321125,0.3119926973486144,0.15841482168857882,0.0007442697848617234,0.0014885399189694345,0.0044656187673782375,0.0007442699594847172,local
BRA,2012,0.23833965933329904,0.0032349127140767677,0.002156608708881875,0.001078304238025589,0.002156608476051178,0.006469826359476221,0.7465640801701894,local
BRA,2016,0.09803201992345797,0.6119922637343804,0.08003001861520628,0.04265051569676369,0.03270406831470581,0.133701414299143,0.0008896994163428262,local
BRA,2018,0.005084184149468301,0.15925155495731508,0.23835851538186947,0.0007655055279258388,0.0015310111140592977,0.5387831504625079,0.05622607840685414,local
BWA,2011,0.0005214916410422516,0.1279519733279016,0.4935756824771355,0.0005214914664192483,0.0010429830492538986,0.3758648863972053,0.0005214916410422516,local
CAN,2000,0.0008249154848824338,0.258692819517618,0.07133073556129976,0.05219309930204798,0.0016185032785990211,0.259855167827109,0.35548475902844384,local
CAN,2001,0.0008805275393675125,0.002641582850933137,0.001761055660811523,0.0008805293438050054,0.0017610551951503246,0.9911947219869804,0.0008805274229521131,local
CAN,2002,0.2679421838356783,0.0025874763741146767,0.42739921845958734,0.000862492197464459,0.0017249843852276514,0.2986211524583009,0.0008624922896265926,local
CAN,2003,0.1416166480070392,0.1431188640137851,0.0900409897225593,0.0831130050454949,0.14354812780215107,0.23292466638874387,0.16563769902022651,local
CAN,2004,0.22795454727635717,0.0023517482894506313,0.0015678320248116672,0.371270656144195,0.001567831947201401,0.3841242709940191,0.01116311332396503,local
CAN,2005,0.21678211775830433,0.1044283523310381,0.04615508939482403,0.12010152412898181,0.0030194452155886814,0.3153134810378186,0.19419999013344463,local
CAN,2006,0.06098405327680464,0.2034728832223001,0.027635254244640688,0.0007703383653103782,0.001540676410478617,0.5753307406249469,0.13026605385551876,local
CAN,2008,0.2378557142235337,0.002704260901748617,0.18363068967569401,0.013469905821356218,0.044764887661190904,0.10186243676497403,0.41571210495150257,local
CAN,2009,0.029934762174316832,0.2420398250851075,0.2477291424532101,0.02600462985260096,0.035482893713925184,0.21283405218577758,0.20597469453506184,local
CAN,2010,0.1460268806855507,0.196753486343527,0.3502436388937305,0.0109677396279096,0.0013254255247630228,0.29402011590177785,0.0006627130227412451,local
CAN,2011,0.19230311653093876,0.37266987975291316,0.16381229238281345,0.08363665480820102,0.0012407380588529465,0.17409274201495778,0.012244576451322792,local
CAN,2012,0.20432545570757657,0.1921839472775791,0.08874532321336602,0.036863835190659375,0.09194552461528491,0.22324447823631896,0.16269143575921508,local
CAN,2013,0.20637582556180423,0.12254338668211139,0.29812047393198055,0.18664049692083073,0.0016152072454416206,0.1666222794140386,0.018082330243792785,local
CAN,2014,0.37633932636277345,0.5036231169550258,0.027274655213564255,0.04799521281418724,0.0014451897758894201,0.029023540303723328,0.014298958574836373,local
CAN,2015,0.1211281698031482,0.06135724097621696,0.11565371363233556,0.08538898575998527,0.08122182743001982,0.3242447736208525,0.21100528877744157,local
CAN,2016,0.2191367663398586,0.13850047738393043,0.10922272602348763,0.016579400327812896,0.12495008266560419,0.11213033333805546,0.2794802139212508,local
CAN,2017,0.12292744517125052,0.2615776777192919,0.2303220130574555,0.0021466161919241554,0.07296567457960128,0.11696971708518245,0.19309085619529429,local
CAN,2018,0.19722284340312618,0.182483422904565,0.06452557649780269,0.17112610497056352,0.03971301205648897,0.33216167735216134,0.01276736281529223,local
CAN,2019,0.172822200491669,0.16733504152700227,0.19142500930280143,0.11713614260559833,0.0464010742828282,0.1864709481255698,0.11840958366453096,local
CAN,2020,0.4396726072389996,0.04222465298041035,0.18113978936231181,0.0004886453999284132,0.000977290804564794,0.11524375746746066,0.22025325674632423,local
