article,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.1353_dph.2014.0010,0.0005347382975742,0.0016042148345149,0.00106947630411,0.0005347381811589,0.001069476478733,0.7772108960780314,0.2179764807224273
10.1353_dph.2014.0011,0.0013592045288532,0.004077614052221,0.0027184098726138,0.0013592051109299,0.0027184091741218,0.9864080054685471,0.0013592048780992
10.1353_dph.2014.0012,0.0009340444230474,0.19619609822984768,0.0018680888460948,0.2858287990093231,0.0018680885550565,0.5123708442552013,0.0009340445394627
10.1353_dph.2014.0013,0.0013894065050408,0.0041682190494611,0.1574100027792155,0.2197532206773758,0.0027788128936662004,0.0083364382153375,0.6061639189720154
10.1353_dph.2014.0015,0.0013304018648341,0.0039912046631797,0.0026608025655149,0.0013304018648341,0.0026608024490996,0.9866960138315333,0.0013304015155881
10.1353_dph.2014.0016,0.0918115675449371,0.0022335471003316,0.00148903165245425,0.0007445156225003,0.00148903136141595,0.2893554260372181,0.11287687718868256
10.1353_dph.2014.0017,0.0012025951873511,0.0036077846307306,0.0024051899090408,0.5991846919059753,0.0024051900254560997,0.0072155691450459,0.383978933095932
10.1353_dph.2014.0018,0.0012273701140657,0.003682110691443,0.0024547411594539,0.0012273709289729,0.0024547415086998,0.0073642283678051,0.9815894365310668
10.1353_dph.2014.0019,0.0010254277149215,0.0030762817477805997,0.002050854731351,0.7499778866767883,0.0020508549641817,0.2407932780915869,0.0010254277149215
10.1353_dph.2015.0001,0.0012033910024911,0.7037673055892809,0.0024067822378128,0.001203391351737,0.0024067822378128,0.1793356846319508,0.1096766963601112
10.1353_dph.2015.0002,0.0010790115920826,0.0032370338449253,0.0021580230677498997,0.0010790114756673,0.002158022369258,0.5903966426849362,0.3998922407627105
10.1353_dph.2015.0003,0.0010257307440042,0.3182561873691155,0.0020514607895165,0.0792617425322532,0.0020514611387624,0.5963276925031092,0.0010257307440042
10.1353_dph.2015.0004,0.0004404420033097,0.0013213256024754,0.9938338035135528,0.0004404418868944,0.0008808838319964,0.0026426512631585,0.0004404418868944
10.1353_dph.2015.0010,0.001042592106387,0.39214867760892946,0.0020851837471127,0.0010425918735563,0.0020851843291893003,0.5069238509749991,0.0946719050407409
10.1353_dph.2015.0011,0.0611219964921474,0.0023174487287176996,0.0015449652564711001,0.0007724825991317,0.0015449651982634,0.6865662061027249,0.2461319267749786
10.1353_dph.2015.0012,0.0011372022563591,0.985216389177367,0.0022744041634722,0.0011372020235285,0.0022744047455488,0.0068232116755095,0.0011372034205123
10.1353_dph.2015.0013,0.0008933143108151,0.0026799424085766,0.0017866283887997,0.0008933140197768,0.9874935938278212,0.0053598847589453,0.0008933144272305
10.1353_dph.2016.0002,0.0010606064461171,0.0031818181741981,0.0021212121937423,0.7142115831375122,0.0021212125429882,0.0063636369304726995,0.2709399461746216
10.1353_dph.2016.0004,0.0010975654004141,0.5249362095491961,0.0021951304515823,0.0010975654004141,0.0021951306844129,0.46738084778189637,0.0010975654004141
10.1353_dph.2016.0005,0.0009774394566193,0.0029323180206119,0.0019548792624846,0.0009774395730346,0.7936740348814054,0.005864637554623001,0.1936192661523819
10.1353_dph.2016.0006,0.0012258085189387,0.0036774260224773,0.0024516170378774,0.0012258088681846,0.9828386696754023,0.007354852277785299,0.0012258091010153
10.1353_dph.2016.0007,0.4730656445026398,0.002759872470051,0.0018399151740595,0.0009199577616527,0.0509864733321592,0.46950811997521646,0.0009199576452374
10.1353_dph.2016.0008,0.001203411608003,0.0036102333106099,0.0024068222846835,0.5529512763023376,0.0024068233324214,0.43621805077418657,0.0012034117244184
10.1353_dph.2016.0009,0.0008687808876857,0.0026063427794724,0.322929604211822,0.0008687808876857,0.0017375614261252999,0.2473194061312822,0.4236694872379303
10.1353_dph.2016.0010,0.0006020625587552,0.0018061876762655998,0.0012041250593028,0.0006020626169629,0.0012041250593028,0.99397937458707,0.0006020626751706
10.1353_dph.2016.0011,0.0003908049257006,0.00117241445695975,0.0007816097349859501,0.00039080483838915,0.0007816097349859501,0.4579391828447113,0.03854357078671455
10.1353_dph.2016.0012,0.0011379104107618,0.0034137305337935,0.002275820588693,0.0011379102943465,0.0022758207051083003,0.988620927557349,0.0011379105271771
10.1353_dph.2016.0013,0.0018967651994898,0.975342087796889,0.0037935303989796,0.0018967654323205,0.0037935358704998,0.011380591779015601,0.0018967656651511
10.1353_dph.2017.0001,0.0012265435652807,0.0036796305794267996,0.0024530868977308,0.0012265435652807,0.0024530872469767,0.9877345518907529,0.0012265435652807
10.1353_dph.2017.0002,0.0009628228726796,0.0028884682687928998,0.0019256459199823001,0.0009628227562643,0.0019256452796980001,0.1606251998455261,0.8307093977928162
10.1353_dph.2017.0003,0.0006876106490381,0.6122151240124367,0.0013752208324149,0.0006876107072457,0.0013752208324149,0.3829716386389917,0.000687610823661
10.1353_dph.2017.0004,0.0010423514759168,0.0031270553590729,0.0020847038831560997,0.00104235182516275,0.00208470341749485,0.00625411048531525,0.4843647480010986
10.1353_dph.2017.0005,0.0009925886988639,0.0029777658637611002,0.0019851772813125,0.0009925888152793,0.6760951799806207,0.0059555319603529,0.311001181602478
10.1353_dph.2017.0009,0.2638090550899505,0.0034732978092504997,0.0023155319504438,0.0011577657423913,0.0023155317176131998,0.7257710949052123,0.0011577663244679
10.1353_dph.2017.0010,0.0005299877375364,0.0015899629215708998,0.0010599787929095,0.00052998767932875,0.0010599752422422,0.31872100138571097,0.1765090972185135
10.1353_dph.2017.0011,0.0014895107597112,0.0044685315806418,0.0029790210537612,0.0014895101776346,0.0029790209373459003,0.1142138867871833,0.8723804950714111
10.1353_dph.2017.0012,0.0012764129787683,0.6400149642722679,0.0025528245605527,0.0012764123966917,0.0025528253754599998,0.0076584739144887,0.3446680903434753
10.1353_dph.2017.0013,0.0009331791661679,0.0027995394775642,0.0018663580995052,0.0009331791079603,0.0018663579830899,0.005599073716438899,0.9860023260116576
10.1353_dph.2017.0014,0.0010600202949717,0.0031800603028386003,0.0021200402406975002,0.0010600200621411,0.0021200400078668,0.0063601201400158,0.9840996861457824
10.1353_dph.2017.0015,0.00055862480076025,0.0016758740530348499,0.0011172493686899,0.0005586247425526,0.0011172494851052,0.27633189223706706,0.2186404764652252
10.1353_dph.2018.0001,0.0015249047428369,0.0045747134136035,0.0030498090200126,0.0015249043935909,0.2795428724493831,0.0091494267107916,0.7006333470344543
10.1353_dph.2018.0002,0.0004809210950043,0.0014427626447286001,0.00096184178255495,0.000480920803966,0.35773193920613267,0.0028855249402112,0.1360160559415817
10.1353_dph.2018.0003,0.0012264455435797,0.0036793362814932003,0.0024528905050828003,0.0012264453107491,0.0731106229359283,0.007358671049587101,0.9109455943107604
10.1353_dph.2018.0004,0.0018950112862512,0.0056850315304472,0.0037900209426879,0.0018950105877593,0.0037900216411799,0.0113700639922169,0.97157484292984
10.1353_dph.2018.0005,0.0010102853411808,0.0398362493142484,0.0020205706823615997,0.0010102855740115,0.0020205713808536,0.9530917609808964,0.0010102861560881
10.1353_dph.2019.0000,0.0012037167325615,0.5511069905478507,0.0024074333487078,0.0012037167325615,0.4356521675363182,0.0072223005117845,0.0012037168489769
10.1353_dph.2019.0001,0.0011172076920047,0.42794777499511816,0.0022344148019327,0.0011172076920047,0.0022344153840094,0.47331394418142714,0.0920350030064582
10.1353_dph.2019.0002,0.0011406682897359,0.1655975842149927,0.0022813342511653,0.0011406673584133,0.0022813347168266,0.826417809235863,0.0011406677076593
10.1353_dph.2019.0003,0.0013309611240401,0.0039928853511809,0.002661922480911,0.0013309608912095,0.0026619223644956,0.7976913518505169,0.1903300136327743
10.1353_dph.2019.0007,0.0011165897594764,0.0033497691620139997,0.0022331795189528,0.0011165895266458,0.9843677440658211,0.0066995385568585,0.0011165895266458
10.1353_dph.2019.0008,0.0010601941030472,0.003180581377819,0.0021203877404331,0.0010601939866319,0.0021203880896791,0.989398092846386,0.0010601937538012
10.1353_dph.2019.0009,0.0010251138592138,0.0030753397149963,0.0020502266706898,0.0010251137427985,0.9856484262272716,0.0061506807105613,0.0010251135099679
10.1353_dph.2019.0010,0.0013025329681113,0.0039075990207493,0.0026050658198073003,0.001302532851696,0.9817645476432517,0.007815197808667799,0.0013025333173573
10.1353_dph.2019.0012,0.0021580767352133,0.0064742262475190005,0.0043161509092896,0.9676288962364196,0.0043161530047653995,0.012948454124852701,0.0021580762695521
10.1353_dph.2019.0013,0.0005214072880335,0.0015642213984391,0.0010428145178592,0.0005214073462411,0.6857136345352045,0.3101150870788839,0.0005214073462411
10.1353_dph.2019.0014,0.00040100252954285,0.00120300776325155,0.00080200529191635,0.00040100258775055,0.12788508587982506,0.36890688736457367,0.00040100270416585
10.1353_dph.2019.0015,0.0010973575990647,0.9857343530748038,0.0021947154309599,0.0010973560856655,0.0021947124041615997,0.0065841370960695,0.0010973563184961
10.1353_dph.2019.0016,0.00011582098280390003,0.040443009008110195,0.04161629502777941,0.00011582095370006662,0.00023164194620524164,0.0006949256833952916,0.00011582096340134169
10.1353_dph.2019.0017,0.0006734487251378,0.0020203446038066,0.0013468964025377,0.0006734482594765,0.0013468964607454,0.9932655052980405,0.0006734482594765
10.1353_dph.2019.0018,0.0010287228506058,0.0030861687846479996,0.3050347040407359,0.3369497954845428,0.1176797362277284,0.006172337452880901,0.2300485372543335
10.1353_dph.2019.0022,0.0009198885527439,0.0027596654254011003,0.0018397771054877998,0.0009198886691592,0.0018397775711491,0.9908011473598888,0.0009198884363286
10.1353_dph.2019.0023,0.00060187326744195,0.0833695468609221,0.0012037465348839,0.0006018733256496,0.07914891152177005,0.33447219629306335,0.00060187355848025
10.1353_dph.2019.0024,0.0005685659125447,0.0017056981450877,0.00113713199971235,0.00056856597075235,0.0011371321161277,0.49431435886071984,0.00056856614537535
10.1353_dph.2019.0025,0.0003769764443859,0.0011309292167424,0.13350085169076914,0.00037697635707445,0.00075395274325265,0.3634833437099586,0.0003769765025936
10.1353_dph.2020.0001,0.0010250431951135,0.0030751274898647004,0.0020500851096583996,0.0010250423802062,0.9856494282139464,0.006150254281237301,0.0010250423802062
10.1353_dph.2020.0002,0.0008939837571233,0.9883782331598923,0.0017879670485853,0.000893983640708,0.0017879676306619,0.0053639010875483,0.000893983640708
10.1353_dph.2020.0003,0.0007107952842488,0.0021323853870853,0.0014215902192518,0.0007107952260412,0.0014215915580279002,0.9928920759120953,0.0007107954588718
10.1353_dph.2020.0004,0.0006589010590687,0.0019767035846598004,0.0013178020599297,0.000658901000861,0.0013178022345527,0.0039534059469585,0.9901164770126344
10.16995_dm.10,0.0007273926748894,0.0021821778500451003,0.4243123008636756,0.0007273926748894,0.0014547851751558001,0.0043643555254673,0.5662316083908081
10.16995_dm.11,0.0008567754412069,0.5349124439526349,0.0017135507659985,0.0008567753247916,0.0017135505331679,0.0051406515995037,0.4548061788082123
10.16995_dm.15,0.0012264576507732,0.0036793737672268,0.0024529161164536,0.0012264580000191,0.0024529154179616,0.9877354349009689,0.0012264578836038
10.16995_dm.16,0.0009333456982858,0.298080765409395,0.0018666919204405,0.0009333455818705,0.0018666917458176001,0.3597686117864213,0.3365505337715149
10.16995_dm.19,0.0013024082873016,0.0039072248619049,0.0026048164581879,0.001302407705225,0.0026048159925266,0.9869759600842369,0.001302408054471
10.16995_dm.20,0.2057598978281021,0.0018577139126135,0.0012384759611449,0.6174163818359375,0.0012384760193526,0.0037154271267349995,0.1687736511230468
10.16995_dm.25,0.00017571469652465,0.00052714417688545,0.050366476425551795,0.0001757147401804,0.0003514293930493,0.19822780898539344,0.000175714711076575
10.16995_dm.26,0.4690474569797516,0.0027184360660611,0.5191729692160152,0.0009061123128049,0.0018122246838174001,0.0054366746335288004,0.0009061127784661
10.16995_dm.3,0.0782502144575119,0.00036500681017054997,0.00024333788314829998,0.00012166892702225,0.0002433378831483,0.246500526627642,0.1742758899927139
10.16995_dm.35,0.0013301364379003,0.003990408964454999,0.00266027264297,0.0013301365543156,0.0026602728758006,0.007980819209478499,0.9800479412078856
10.16995_dm.36,0.0007355937850661,0.9904372819582932,0.0014711872790939,0.0007355934940278,0.0014711872790939,0.004413561255205,0.0007355937850661
10.16995_dm.37,0.00061295920750125,0.00183887802995735,0.1852964460267685,0.00061295903287825,0.0012259180075488499,0.0036777540226466,0.306735098361969
10.16995_dm.38,0.00018496185657565,0.00055488555517505,0.00036992366949555,0.00018496185657565,0.000369923596736,0.0011097711831097,0.4972255825996399
10.16995_dm.39,0.000869115057867,0.0026073447079395,0.001738229766488,0.0008691145922057,0.0017382293008267,0.20403119135880812,0.7881467938423157
10.16995_dm.4,0.0005214649136178,0.00156439450802275,0.0010429298272356,0.0005214649136178,0.00104292971082025,0.4947853469639084,0.00052146497182545
10.16995_dm.40,0.0021561628673225,0.4955518734641373,0.48073033988475794,0.0021561626344919,0.0043123255018144,0.0129369723144917,0.0021561628673225
10.16995_dm.41,0.00045983149902895,0.07834817579714576,0.15152693941490725,0.0004598315572366,0.0009196632308885,0.0027589891687965504,0.26552656292915344
10.16995_dm.42,0.0005737034953199,0.8143645105883479,0.0011474069324321,0.0005737035535275,0.0011474072816781,0.1816195836872791,0.0005737036699429
10.16995_dm.43,0.0014885211130604,0.2559798646252602,0.0029770414112135,0.0014885207638144,0.0029770411783828,0.0089311238843946,0.7261579036712646
10.16995_dm.44,0.00016714736226607272,0.000501442086798209,0.00033429466103287276,0.00016714736226607272,0.0003342946187000272,0.08923761770975858,0.00016714736226607272
10.16995_dm.45,0.00011712262251723334,0.25079258232532686,0.0002342452256319,0.00011712260311466667,0.00023424519652806664,0.0007027355895841999,0.0811352729797363
10.16995_dm.48,0.0005127726471982,0.4450631020590662,0.0010255454108118,0.0005127727054059,0.0010255452361888,0.0030766361160200007,0.5487836599349976
10.16995_dm.49,0.0008015031344257,0.0024045091122388,0.0016030063852667,0.0008015030180104,0.9887789481435902,0.0048090179916469005,0.000801503425464
10.16995_dm.50,0.0009332915651611,0.0027998738223684,0.8321827669278717,0.0009332915651611,0.1566177624044939,0.0055997477611523004,0.0009332913323305
10.16995_dm.51,0.00022495245502795,0.0006748573505319,0.00044990489550394996,0.0002249524986837,0.0004499048664001,0.001414632773958,0.49656081199646
10.16995_dm.52,9.3052527518e-05,0.000279157611657825,0.000186105047760025,0.1104971542954445,0.0001861050186562,0.13866536463319784,9.3052527518e-05
10.16995_dm.53,0.000880577485077,0.0026417333283460997,0.0017611550865694,0.0008805777761153,0.0017611547373233998,0.0052834647940468,0.9867913722991944
10.16995_dm.55,0.00023427365037300001,0.0007028210093266999,0.00046854730074600003,0.00023427366977556664,0.00046854722313579997,0.20332111697643984,0.12790374954541525
10.16995_dm.58,0.0009331462206318,0.0027994383126495,0.0018662920920177002,0.0009331461042165,0.0018662920920177002,0.0055988758103918,0.986002802848816
10.16995_dm.59,0.000473626103485,0.00142087799031285,0.0009472520614508,0.4928956031799316,0.000947252032347,0.00284175641718315,0.00047362595796585
10.16995_dm.6,0.0004598184605129,0.0013794557016805998,0.0009196369501296,0.0004598184896167,0.0009196367755066001,0.8801998712588099,0.1156617030501365
10.16995_dm.60,0.0004435927839949,0.001330778322881,0.0008871855097821999,0.1741844117641449,0.0008871855388861,0.49400289388722723,0.3282639980316162
10.16995_dm.61,0.0009769727475941,0.0029309183591976,0.0019539452623574998,0.0009769726311787,0.0019539447966962,0.9902302855625744,0.0009769726311787
10.16995_dm.62,0.0008690680842846,0.0026072045438922,0.0017381358775309,0.0008690679678693,0.0017381359357386,0.34067954408237683,0.6514989137649536
10.16995_dm.63,0.15660152832667032,0.17371826015490419,0.0005022548915197333,0.00025112742635729997,0.0005022547557018333,0.0015067643253131667,0.0002511273875522
10.16995_dm.66,0.9893435835838318,0.0021312877652233,0.0014208584325388,0.000710429274477,0.0014208583161234001,0.0042625750065778,0.0007104299147613
10.16995_dm.67,0.0003789047768805,0.0011367145343682,0.0007578098447993,0.0003789049223996,0.0007578096410724999,0.9962109698681156,0.000378904864192
10.16995_dm.68,0.0002606077759992,0.3168095974251628,0.18032369160209774,0.0002606077759992,0.00052121561020605,0.00156364656868385,0.00026060783420685
10.16995_dm.69,0.00019062499632125,0.43623493984341616,0.0014917767985025,0.0001906249526655,0.0003812499926425,0.0011437496141296,0.06036703661084175
10.16995_dm.75,0.00054858927614985,0.0016457677120342,0.0010971784940920501,0.4726728796958924,0.0010971784940920501,0.022389816585928098,0.00054858939256515
10.16995_dm.81,0.0002316801692359,0.1236412387806922,0.00046336019295264996,0.00023168014013205,0.00046336033847179997,0.34518708201358084,0.0297815781086683
10.16995_dm.83,0.00023422964538136667,0.0007026891495721333,0.00046845942658056667,0.3298198978106181,0.0004684600280597333,0.0014053783961570333,0.00023422968418646667
10.16995_dm.86,0.00026054627960545,0.0007816387806087,0.0005210923845879499,0.4960918128490448,0.0005210925010032,0.00156327735749055,0.0002605464251246
10.16995_dm.9,0.180877074599266,0.6486213124589995,0.0022330797510221,0.0011165398173034,0.1593362353742122,0.0066992390202356,0.001116540050134
10.16995_dscn.10,0.987659215927124,0.0024681565118952003,0.0016454377910121,0.0008227189537137,0.0016454381984657,0.0049363127909598,0.000822719070129
10.16995_dscn.12,0.00040614861063655,0.32062024381593796,0.00081229713396165,0.0004061485233251,0.0008122971048578501,0.0024368912563658,0.1745059937238693
10.16995_dscn.14,0.0003064502379857,0.0009193508885800666,0.0006129003595560667,0.0003064500827652667,0.00061290028194585,0.0018387009428503332,0.16206991672515866
10.16995_dscn.17,0.05614818930625916,0.00036422122502696003,0.1422735138097778,0.00012140704784542,0.00024281409569081998,0.00072844224050636,0.00012140705948694
10.16995_dscn.18,0.0006653587915934,0.9913503368734383,0.0013307171757332,0.0006653585005551,0.0013307170593179,0.0039921512361613,0.0006653586751781
10.16995_dscn.19,0.4706866145133972,0.0021820255788042,0.0014546836609950998,0.0007273422088474,0.0014546838938257999,0.4769851779565214,0.046509500592947
10.16995_dscn.21,0.0007914241869002,0.0023742719786240003,0.0015828493633306,0.0007914238958619,0.9889200860634446,0.0047485433751715,0.0007914239540696
10.16995_dscn.22,0.3726642429828644,0.0016318215639328,0.1559330853051505,0.000543940346688,0.0010878809844142002,0.46759510150877737,0.000543940346688
10.16995_dscn.235,0.0009198755724355,0.0027596264262683,0.0018397515523245998,0.6653780341148376,0.0018397509702481,0.32634312199661486,0.0009198754560202
10.16995_dscn.236,0.0006947859656065,0.0020843572565353,0.0013895716983824001,0.0006947859073989,0.0013895713491365001,0.9930521759670226,0.0006947857909835
10.16995_dscn.237,0.3563682734966278,0.08774729067226865,0.051926716987509246,0.0003957710287068,0.0007915420865174,0.0023746261722407,0.0003957710287068
10.16995_dscn.238,0.000665460655,0.0019963814993387,0.8463625059230252,0.0006654605967923,0.0013309209025464,0.0039927634061309005,0.1449865400791168
10.16995_dscn.239,0.1907118409872055,0.0564457232248969,0.00047373931738545,0.0002368696441408,0.000473739259177775,0.001421217806637175,0.0002368696441408
10.16995_dscn.240,0.1239340826869011,0.00021318309882188753,0.0001421220804331625,7.1061025664675e-05,0.00014212203677742502,0.00042636616126397496,7.1061025664675e-05
10.16995_dscn.241,0.000512549362611,0.0015376476221717,0.00102509860880665,0.00051254930440335,0.0010250986088067,0.4948745217989198,0.000512549187988
10.16995_dscn.242,0.000753367843572,0.0022601031232624,0.0015067353961056998,0.0007533675525337,0.5185989984893241,0.0045202053152021,0.4716072082519531
10.16995_dscn.244,0.0004597796942107,0.00137933844234785,0.4935631048283539,0.00045977951958775,0.00091955892276015,0.0027586771175264002,0.00045977946138005
10.16995_dscn.257,0.8581396341323853,0.1361745280737521,0.0009476371924392,0.0004738187126349,0.0009476372506469,0.0028429115191099,0.0004738185962196
10.16995_dscn.259,0.0012758028460666,0.9834145803470165,0.0025516053428873003,0.00127580226399,0.0025516046443953,0.00765481358394,0.001275802613236
10.16995_dscn.260,0.2940477430820465,0.0033502456499262,0.6914345583645626,0.0011167485499754,0.0022334974491967,0.0067004911834371,0.001116748782806
10.16995_dscn.273,0.0086553301662206,0.002436389448121,0.0016242596902883,0.0008121299906633,0.5355286764097399,0.0048727790126572,0.4460704326629639
10.16995_dscn.274,0.0681133046746254,0.0021562826004809,0.922542798682116,0.0007187607698142,0.0014375216560437,0.00431256450247,0.0007187610026448
10.16995_dscn.275,0.0851766988635063,0.5965055992128326,0.25722716085147107,0.0013898105826228,0.0027796204667538,0.0555313145741818,0.0013898100005462
10.16995_dscn.276,0.6917046308517456,0.29266440030187363,0.0026051609311251002,0.0013025805819779,0.0026051606982945,0.0078154824441295,0.0013025809312239
10.16995_dscn.277,0.0004403653147164,0.0013210962933952,0.0008807308913673,0.0004403652565088,0.0008807305130176,0.0026421915099487,0.9933945536613464
10.16995_dscn.282,0.19812426567077637,0.00037514844443646,0.00025009928504004,0.00012504949700086,0.00025009887758642,0.0007502968772314,0.00012504945043474
10.16995_dscn.283,0.16459163427352905,0.03355536297895012,0.00030883385334162,0.00015441694995388,0.0003088337718509,0.0009265012922696402,0.00015441691502928001
10.16995_dscn.284,0.1479610651731491,0.00176952267065635,0.0011796818580478,0.0005898407544009,0.0011796816252171,0.34673037711763743,0.0005898407544009
10.16995_dscn.285,0.0004283089656382,0.0012849267513955001,0.0008566178439649,0.0004283089365344,0.0008566178148611001,0.026459481596247898,0.9696857929229736
10.16995_dscn.286,0.0004115951887797,0.00123478542082,0.2456016342330258,0.0004115949559491,0.0008231900574173,0.0024695698812136,0.7490476369857788
10.16995_dscn.288,0.00024436190142295,0.0007330853841267,0.000488723628222925,0.246334582567215,0.0004887235991191,0.0014661716704721499,0.00024436181411145
10.16995_dscn.291,0.0003595100133679,0.0010785301274153,0.0007190199685282,0.317914754152298,0.000719019997632,0.6788496671069876,0.0003595100133679
10.16995_dscn.292,0.0004737566050607,0.37763438426190976,0.0009475132683290999,0.0004737566050607,0.0009475130354985001,0.6190492852765597,0.0004737564886454
10.16995_dscn.293,0.00018834289221555,0.0005650287203024,0.00037668584263879997,0.0001883429067675,0.0003766856680158,0.49811653651704535,0.00018834286311175
10.16995_dscn.295,0.00030069693457335,0.0009020905999932,0.0006013938400428001,0.4954895377159118,0.0006013938400428001,0.00180418131640165,0.00030069696367715
10.16995_dscn.299,0.0004254694795235,0.0012764084385706999,0.0008509389008394,0.2124248445034027,0.0008509387553203001,0.7837459419097282,0.0004254694213159
10.16995_dscn.3,0.0006011719815433,0.992184756498318,0.0012023429735563002,0.000601171341259,0.0012023427989333,0.0036070284550075004,0.0006011716322973
10.16995_dscn.301,0.00013894503354093337,0.0004168350230126,0.07467699211944516,0.00013894502383966667,0.00027788995066656665,0.09087811211550911,0.0001389450529435
10.16995_dscn.302,0.11764750629663467,0.09513390986830925,0.0007629205356352,0.000381460122298425,0.00076292024459685,0.03492983465548594,0.000381460209609925
10.16995_dscn.307,0.00018235768324561432,0.0005470729832138143,0.0003647152833374285,0.00018235761672257144,0.00036471516692210005,0.0010941456005508856,0.14012178352900914
10.16995_dscn.309,0.0007627424201928,0.0022882267949171,0.0015254846075548,0.1768656820058822,0.0015254848985932,0.8162696645013054,0.0007627423037774
10.16995_dscn.315,0.0005001900717616,0.0015005707391536,0.0010003802599384,0.9924971461296082,0.0010003799689001,0.0030011403723618,0.0005001903045922
10.16995_dscn.316,0.0002816207706928,0.00084486242849375,0.0005632416578009499,0.0002816208580043,0.0005632415413856,0.4971838036435655,0.0002816207706928
10.16995_dscn.319,0.0010791640961542,0.0032374919392167,0.1905548339709639,0.0010791637469083,0.0021583273774012,0.8008118753787128,0.0010791640961542
10.16995_dscn.325,0.16011780500411987,0.00020580978404418333,0.005657023590174483,6.86032338611e-05,0.00013720645802093334,0.0004116193692121667,6.860324841301666e-05
10.16995_dscn.326,0.2053760141134262,0.0010972831514662,0.7898690970614551,0.0003657609922811,0.000731522013666,0.0021945658954788,0.0003657610795926
10.16995_dscn.329,0.00080160179641095,0.0024048057966865,0.0016032034764066,0.00080160167999565,0.0016032031853683,0.12691805307986206,0.365867555141449
10.16995_dscn.332,0.0009332360932603,0.0027997073484582998,0.1488653626292943,0.000933235627599,0.839935844996944,0.0055994139984246,0.0009332357440143
10.16995_dscn.34,0.0004010135598946,0.00120304044685315,0.4943858020706102,0.00040101341437545,0.0008020268287509,0.0024060803698374004,0.0004010134725831
10.16995_dscn.346,0.0006513356929644,0.0019540069042703,0.2479545085225253,0.0006513355183415,0.00130267086206,0.7468348133261312,0.0006513355765491
10.16995_dscn.347,0.2763178050518036,0.0019548257696441,0.0013032169663346,0.0006516085122711,0.0013032170827499,0.0902007820550349,0.6282685399055481
10.16995_dscn.348,0.0005582888261415,0.0016748664784244,0.0011165776522829001,0.0005582887097261,0.0011165774194522998,0.0033497323747722,0.9916256666183472
10.16995_dscn.349,0.00046657849452455,0.0013997348723933,0.0009331566980108001,0.00046657837810925,0.49346792037249537,0.00279947003582485,0.00046657837810925
10.16995_dscn.350,0.9857817888259888,0.0028436417342163002,0.0018957655993289,0.0009478806168772,0.0018957608845084,0.005687283643055501,0.0009478805004619
10.16995_dscn.351,0.0003910089144483,0.4949168908642604,0.0007820177415851,0.0003910089144483,0.0007820178288966,0.00234605351579355,0.0003910090308636
10.16995_dscn.352,0.00062527321279045,0.0018758193473331001,0.28313763986807317,0.00062527309637515,0.0012505459599196499,0.21186017722357053,0.00062527292175215
10.16995_dscn.354,0.3289308547973633,0.0008804962465849667,0.0005869975623985,0.0002934987229915667,0.0005869973295678333,0.0017609922603392333,0.0002934988200043333
10.16995_dscn.355,0.3244435489177704,0.002843283175025,0.0018955225823446,0.6622878313064575,0.0018955224659293,0.0056865664664653,0.000947761174757
10.16995_dscn.36,0.3386691212654114,0.0125047392211853,0.6071436763741075,0.0041682473383843,0.0083364937454461,0.0250094803050158,0.0041682459414005
10.16995_dscn.37,0.059357235829035425,0.018296519798847517,0.0002541900612413667,0.00012709501121813333,0.00025419002243626666,0.00076257012551645,0.08761487404505412
10.16995_dscn.4,0.000736181391403,0.3122723480337298,0.0014723625499754,0.0007361812749877,0.0014723622589371001,0.0044170867768113,0.678893506526947
10.16995_dscn.40,0.0007024178630672,0.0021072532981633,0.5112643606262282,0.0007024175720289,0.0014048350276425,0.4831162723130544,0.0007024176302365
10.16995_dscn.42,0.0008683021878823,0.0026049052830783,0.0017366036190651,0.000868301722221,0.0017366035608573,0.6640259884297843,0.3281593024730682
10.16995_dscn.43,0.0004011890268884,0.0012035668478347001,0.0008023779373614,0.0004011889686807,0.1234314491739495,0.13949337136000362,0.7342668771743774
10.16995_dscn.44,0.0004197212401777,0.0012591637205331,0.0008394426840822,0.0004197221423964,0.0008394425676669,0.5023501383839173,0.493872344493866
10.16995_dscn.47,0.9937849640846252,0.0012430099013726,0.0008286731899714999,0.0004143365658819,0.00082867310266,0.002486019133357,0.0004143366240896
10.16995_dscn.5,0.9928404092788696,0.0014319157635326,0.0009546106448396,0.0004773051769006,0.0009546103538012,0.0028638311778191,0.0004773057298734
10.16995_dscn.6,0.0010970749426633,0.0032912185415624002,0.0021941455779596,0.0010970727307721,0.0021941453451289,0.0065824373159555,0.9835439324378968
10.16995_dscn.7,0.0008568913326598,0.0025706731830721996,0.0017137823742813,0.0008568911580368,0.0017137824906966002,0.9914310708409172,0.0008568913326598
10.16995_dscn.8,0.9759488701820374,0.0048102345317600995,0.0032068234868347003,0.0016034111613407,0.003206822904758,0.0096204683650282,0.0016034113941714
10.16995_dscn.9,0.0017860237276181,0.5638468868564812,0.0035720474552363,0.0017860233783721,0.0035720466403289996,0.0107161400374022,0.4147208034992218
10.17175_2016_002,0.0001240879209944875,0.0003722637629834625,0.10832545757875778,0.0001240879209944875,0.0002481757692294,0.01568183930066876,0.0001240878918906625
